"Address","DYCOL01","DYCOL03","DYCOL04","DYCOL05","DYCOL06","DYCOL07","DYCOL08"
20218062340,"01",NA,NA,NA,"0004200000",NA,"0035000000"
20202056327,"01",NA,NA,NA,NA,NA,"0075000000"
20202056329,"01",NA,NA,NA,NA,NA,"0002000000"
20202056332,"01",NA,NA,NA,NA,NA,"0080000000"
20202056335,"01",NA,NA,NA,NA,NA,"0001500000"
20202056340,"01",NA,NA,NA,NA,NA,"0001500000"
20207058332,"01",NA,NA,NA,NA,NA,"0000800000"
20207058725,"01",NA,NA,NA,"0004800000",NA,"0003000000"
20207058729,"01","0205800000","0033000000",NA,NA,NA,NA
20207058735,"01",NA,NA,NA,NA,NA,"0000700000"
20207058737,"01",NA,NA,NA,"0008610000",NA,"0005000000"
20207058740,"01",NA,NA,NA,NA,NA,"0000600000"
20204056725,"01",NA,NA,NA,NA,NA,"0001000000"
20204056737,"01",NA,NA,NA,NA,NA,"0001500000"
20204056740,"01",NA,NA,NA,NA,NA,"0002000000"
20204056729,"01","0103000000",NA,NA,NA,NA,"0001000000"
20221063934,"01",NA,NA,NA,"0003900000",NA,NA
20221063940,"01",NA,NA,NA,NA,NA,"0002500000"
20221063925,"01","0211705000",NA,"0037800000",NA,NA,"0002500000"
20221063929,"01",NA,NA,NA,NA,NA,"0003000000"
20221063937,"01",NA,NA,NA,NA,NA,"0003000000"
20205057129,"01",NA,NA,NA,NA,NA,"0000900000"
20205057134,"03",NA,NA,NA,NA,NA,"0000650000"
20205057140,"01",NA,NA,NA,NA,NA,"0000900000"
20225065129,"01",NA,"0030000000",NA,NA,NA,"0004000000"
20225065132,"01","0271400000",NA,NA,NA,NA,"0000800000"
20225065134,"01",NA,NA,NA,NA,NA,"0001000000"
20219062732,"01",NA,"0003000000",NA,NA,NA,"0007000000"
20219062737,"01","0048282500",NA,NA,NA,NA,"0003000000"
20219062740,"01","0118650000","0015000000",NA,NA,NA,NA
20215061125,"01",NA,NA,NA,"0008000000",NA,"0030000000"
20215061129,"01",NA,NA,NA,"0007200000",NA,NA
20215061134,"01","0274888840",NA,"0017520000",NA,NA,NA
20215061137,"01",NA,NA,NA,NA,NA,"0000800000"
20215061140,"01",NA,NA,NA,NA,NA,"0000700000"
20218061937,"01","0119294200",NA,NA,NA,NA,NA
20218061929,"01","0118885000",NA,NA,NA,NA,NA
20218061929,"02",NA,NA,"0110000000",NA,NA,NA
20218061934,"01",NA,NA,NA,NA,NA,"0005000000"
20218061940,"01",NA,NA,"0297000000",NA,NA,NA
20208059137,"01","0051852500",NA,NA,NA,NA,NA
20208059134,"01","0118105000",NA,NA,NA,NA,NA
20208059129,"01","0036168330",NA,NA,NA,NA,NA
20208059129,"04",NA,NA,NA,NA,NA,"0003200000"
20208059125,"01","0217705000",NA,NA,NA,NA,NA
20208059140,"01",NA,NA,NA,"0151705000",NA,"0002000000"
20205057529,"01",NA,"0043800000",NA,NA,NA,"0010000000"
20205057525,"01",NA,NA,NA,NA,NA,"0005000000"
20205057540,"04",NA,NA,NA,NA,NA,"0002000000"
20205057532,"01",NA,NA,"0066000000","0010000000",NA,"0002000000"
20205057534,"01",NA,"0060000000",NA,NA,NA,"0003000000"
20205057537,"01","0218410000","0045600000",NA,NA,NA,NA
20221063532,"01",NA,"0033000000",NA,NA,NA,NA
20210059925,"01",NA,"0084000000",NA,NA,NA,"0005000000"
20214060337,"01",NA,"0145000000",NA,NA,NA,NA
20214060340,"01",NA,NA,NA,NA,NA,"0001800000"
20224064729,"01",NA,NA,NA,"0009350000",NA,"0018000000"
20224064725,"01",NA,NA,"0046250000",NA,NA,NA
