"Address","DYCOL01","DYCOL03","DYCOL04","DYCOL05","DYCOL06","DYCOL07","DYCOL08"
10107029934,"04",NA,NA,NA,NA,NA,"0002500000"
10202046326,"01","0156361000",NA,NA,NA,NA,"0001500000"
10202046329,"01",NA,NA,NA,NA,NA,"0002500000"
10202046332,"01",NA,NA,NA,NA,NA,"0001000000"
10202046335,"01","0229105000",NA,NA,NA,NA,"0003000000"
10202046341,"01","0251650000",NA,NA,NA,NA,NA
10219052328,"01","0102550000",NA,NA,NA,NA,NA
10219052338,"01",NA,NA,NA,NA,NA,"0001500000"
10219052341,"01","0307000000","0048000000",NA,NA,NA,"0001500000"
10219052329,"01",NA,NA,NA,NA,NA,"0001000000"
10219052332,"01",NA,NA,NA,NA,NA,"0001000000"
10219052335,"01",NA,NA,NA,NA,NA,"0001500000"
10222053532,"01",NA,NA,NA,NA,NA,"0002000000"
10222053535,"01","0121720000","0036000000",NA,NA,NA,"0003000000"
10222053541,"01","0187000000","0150000000",NA,NA,NA,NA
10222053526,"01",NA,NA,NA,NA,NA,"0001000000"
10222053538,"01","0265000000",NA,NA,NA,NA,NA
10222053538,"02","0205000000",NA,NA,NA,NA,NA
10202046338,"01","0173905000",NA,NA,NA,NA,"0002000000"
10207049138,"01",NA,NA,"0076300000",NA,NA,"0020000000"
10207049138,"03",NA,NA,NA,NA,"0020000000",NA
10207049129,"01",NA,NA,NA,NA,NA,"0010000000"
10202046726,"01",NA,NA,NA,NA,NA,"0003000000"
10202046734,"01",NA,NA,NA,NA,NA,"0004000000"
10202046741,"01",NA,NA,NA,NA,NA,"0001500000"
10202046732,"01",NA,NA,NA,NA,NA,"0002000000"
10221053132,"01",NA,NA,NA,NA,NA,"0020000000"
10221053135,"01",NA,NA,NA,NA,NA,"0025000000"
10221053138,"01",NA,NA,NA,NA,NA,"0001500000"
10221053141,"01",NA,NA,NA,NA,NA,"0100000000"
10208049532,"01","0240000000",NA,NA,NA,NA,NA
10208049532,"02","0240000000",NA,NA,NA,NA,NA
10207048332,"01","0307857600","0036000000",NA,NA,NA,NA
10208049535,"01","0234000000",NA,NA,NA,NA,NA
10208049538,"01","0195000000",NA,NA,NA,NA,NA
10223053926,"01","0121886900","0070000000",NA,NA,NA,NA
10223053928,"01","0091561000",NA,NA,NA,NA,NA
10223053935,"01",NA,NA,NA,NA,NA,"0005000000"
10223053935,"04",NA,NA,NA,"0006000000",NA,NA
10223053941,"01","0115670000",NA,NA,NA,NA,NA
10223053941,"03",NA,NA,NA,"0030000000",NA,NA
10221053129,"01",NA,NA,NA,NA,NA,"0001500000"
10207048341,"01","0179942400",NA,NA,NA,NA,NA
10207048329,"01",NA,NA,NA,"0020000000",NA,NA
10208049541,"01","0208000000",NA,NA,NA,NA,NA
10207049132,"01",NA,NA,NA,NA,NA,"0085000000"
10207049132,"02",NA,NA,"0042000000",NA,NA,NA
10220052725,"01",NA,NA,NA,NA,NA,"0015000000"
10220052732,"01",NA,"0067200000","0120000000",NA,NA,NA
10220052738,"01","0202645000",NA,NA,NA,NA,NA
10220052741,"01",NA,NA,NA,"0006000000",NA,NA
10220052741,"02","0113905000",NA,NA,NA,NA,NA
10205047526,"01","0192532000",NA,NA,NA,NA,NA
10205047529,"01","0035428155",NA,NA,NA,NA,NA
10205047532,"01",NA,NA,"0037000000",NA,NA,"0030000000"
10205047535,"01",NA,NA,NA,NA,NA,"0001600000"
10205047538,"01",NA,NA,NA,NA,NA,"0001450000"
10224054326,"01","0061245840",NA,NA,NA,NA,"0200000000"
10224054329,"01","0132871400",NA,NA,NA,NA,NA
10224054338,"01",NA,NA,NA,NA,NA,"0001200000"
10224054341,"01",NA,"0085320000",NA,NA,NA,"0001500000"
10224054335,"01",NA,"0024600000",NA,NA,NA,"0000750000"
10207048326,"01",NA,NA,NA,NA,NA,"0001500000"
10207049126,"01",NA,NA,NA,NA,NA,"0004000000"
10207049135,"01",NA,NA,NA,NA,NA,"0003500000"
10218051926,"01",NA,"0048000000",NA,NA,NA,"0000700000"
10210050341,"01","0121705000",NA,NA,NA,NA,NA
10210050335,"01",NA,NA,NA,"0157705000",NA,NA
10210050329,"01",NA,NA,NA,NA,NA,"0001700000"
10210050338,"01",NA,NA,NA,NA,NA,"0002000000"
10201045532,"01",NA,NA,NA,NA,NA,"0030000000"
10201045526,"01",NA,NA,"0017500000",NA,NA,NA
10201045529,"01",NA,"0084000000",NA,NA,NA,NA
10201045541,"01","0266554000",NA,NA,NA,NA,NA
10204047134,"01",NA,NA,NA,NA,NA,"0003000000"
10204047138,"01",NA,"0090000000",NA,NA,NA,"0002000000"
10204047125,"01",NA,NA,NA,NA,NA,"0003000000"
10216051529,"01","0150815832",NA,NA,NA,NA,NA
10216051529,"02",NA,NA,NA,NA,NA,"0095000000"
10206047941,"01",NA,"0030900000",NA,NA,NA,"0200000000"
10206047932,"01","0184521750",NA,NA,NA,NA,NA
10210050332,"01",NA,NA,NA,NA,NA,"0000500000"
10202045941,"01",NA,NA,NA,NA,NA,"0004000000"
10202045932,"01",NA,NA,NA,NA,NA,"0001000000"
10202045926,"01",NA,NA,NA,NA,NA,"0015000000"
10204047128,"01",NA,NA,NA,NA,NA,"0001500000"
10204047132,"01",NA,NA,"0060000000",NA,NA,NA
10204047141,"02","0193000000",NA,NA,NA,NA,NA
10214050738,"01",NA,NA,NA,NA,NA,"0015000000"
10214050729,"01","0109495000","0030000000",NA,NA,NA,NA
10214050732,"01","0147925000",NA,NA,NA,NA,NA
10214050735,"01","0124315000",NA,NA,NA,NA,NA
10214050741,"01",NA,NA,NA,NA,NA,"0005000000"
10206047929,"01","0239825412",NA,NA,NA,NA,NA
10206047938,"01",NA,"0050400000",NA,NA,NA,"0001300000"
10206047935,"01","0296851000",NA,"0024000000",NA,NA,NA
10202045935,"01",NA,NA,NA,NA,NA,"0002500000"
10216051532,"01",NA,NA,NA,NA,NA,"0017000000"
10216051535,"01","0061771000",NA,NA,NA,NA,NA
10216051538,"01",NA,NA,NA,NA,NA,"0042000000"
10207048726,"01",NA,"0222000000",NA,NA,NA,"0005000000"
10201045138,"01",NA,"0024000000",NA,NA,NA,NA
10201045135,"01","0042000000",NA,NA,NA,NA,NA
10201045132,"01",NA,NA,NA,NA,"0003200000","0001000000"
10201045128,"01",NA,NA,NA,NA,NA,"0009000000"
10210049926,"01","0245305000",NA,NA,NA,NA,NA
10210049941,"01","0070000000",NA,NA,NA,NA,NA
10215051141,"01",NA,NA,NA,NA,NA,"0007000000"
10215051129,"01","0231561000",NA,NA,NA,NA,NA
10215051126,"01","0235691200",NA,NA,NA,NA,NA
10207048735,"01",NA,NA,NA,NA,NA,"0085000000"
10207048732,"01","0217880000","0022500000",NA,NA,NA,NA
10207048732,"02","0203480000",NA,NA,NA,NA,NA
10207048728,"01",NA,NA,NA,NA,NA,"0004000000"
10201045535,"01",NA,NA,NA,NA,NA,"0000500000"
10201045535,"04","0241705000",NA,NA,NA,NA,NA
