"Address","DYCOL01","DYCOL02","DYCOL03","DYCOL04","DYCOL05","DYCOL06","DYCOL07","DYCOL08","DYCOL09","DYCOL10","DYCOL11","DYCOL12","DYCOL13","DYCOL14","DYCOL15","DYCOL16","DYCOL17","DYCOL18","DYCOL19","DYCOL20","DYCOL21","DYCOL22","DYCOL23","DYCOL24","DYCOL25","DYCOL26","DYCOL27","DYCOL28","DYCOL29","DYCOL30","DYCOL31","DYCOL32","DYCOL33","DYCOL34","DYCOL35","DYCOL36","DYCOL37","DYCOL38","DYCOL39","DYCOL40","DYCOL41","DYCOL42","DYCOL43","DYCOL44","DYCOL45","DYCOL46","DYCOL47","DYCOL48","DYCOL49","DYCOL50","DYCOL51","DYCOL52","DYCOL53","DYCOL54","DYCOL55","DYCOL56","DYCOL57","DYCOL58","DYCOL59","DYCOL60","DYCOL61","DYCOL62","DYCOL63","DYCOL64","DYCOL65","DYCOL66","DYCOL67","DYCOL68","DYCOL69","DYCOL70","DYCOL71","DYCOL72","DYCOL73","DYCOL74","DYCOL75","DYCOL76","DYCOL77","DYCOL78","DYCOL79","DYCOL80","DYCOL81","DYCOL82","DYCOL83","DYCOL84","DYCOL85","DYCOL86","DYCOL87","DYCOL88","DYCOL89","DYCOL90"
"001023008","01",1,1,"1.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4e+05,4e+05,NA,NA,NA,NA,NA,NA,8e+05,NA,NA,240000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150000,NA,NA,NA,NA,NA,390000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230000,1750000,NA,7500000,160000,140000,NA,NA,NA,NA,9780000,"18500000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18500000
"001043020","01",1,NA,NA,2,"0.02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2e+06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2e+06
"001113100","01",1,1,"0.07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136000,540000,NA,NA,NA,70000,NA,786000,2756000,NA,NA,227000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,567000,NA,95000,NA,NA,NA,889000,NA,NA,NA,770000,NA,NA,NA,NA,770000,NA,NA,NA,6e+05,NA,NA,NA,140000,NA,85000,NA,NA,825000,"10920000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10920000
"001053047","01",1,1,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9e+05,1100000,NA,NA,NA,NA,NA,7e+05,2700000,NA,NA,3e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120000,NA,NA,NA,NA,NA,420000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6e+05,5350000,NA,NA,NA,NA,NA,NA,NA,5950000,"14700000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14700000
"001063059","01",1,1,"0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2e+05,NA,NA,NA,NA,NA,NA,1e+05,3e+05,NA,NA,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250000,NA,NA,NA,NA,NA,50000,NA,NA,NA,NA,3e+05,"500000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5e+05
"001063059","02",1,NA,NA,NA,NA,3,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4e+05,NA,NA,4e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1500000,NA,NA,NA,NA,NA,1500000
"001113098","02",1,1,"1.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1500000,5e+05,NA,NA,NA,NA,NA,5e+05,2500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5e+05,2180000,NA,1e+07,2e+05,2e+05,NA,NA,NA,NA,13080000,"21000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1e+07
"001113098","02",2,NA,NA,NA,NA,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3500000,NA,NA,3500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+06,NA,NA,3300000,NA,NA,NA,NA,NA,4300000
"001013003","01",1,1,"1.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2660000,NA,NA,NA,170000,NA,1100000,3930000,NA,NA,285000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,270000,NA,120000,NA,NA,NA,675000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1677500,NA,NA,NA,396000,NA,6e+05,NA,NA,2673500,"16802500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16802500
"001023010","01",1,1,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1500000,2e+06,NA,NA,NA,4e+05,NA,5e+05,4400000,NA,NA,2e+05,NA,NA,NA,NA,NA,168000,NA,NA,NA,NA,250000,NA,240000,NA,NA,NA,858000,NA,NA,NA,NA,1300000,NA,NA,15000,1315000,NA,NA,NA,1650000,NA,NA,NA,168000,NA,NA,NA,NA,1818000,"17000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7e+07
"001053052","01",1,1,"0.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,320000,NA,NA,NA,40000,NA,250000,610000,NA,NA,94000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9000,NA,NA,NA,NA,NA,103000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1450000,NA,NA,NA,122000,NA,170000,NA,NA,1742000,"6250000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6250000
"001083068","01",1,1,"0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7e+05,1e+06,NA,NA,NA,NA,NA,NA,1700000,NA,150000,2e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350000,NA,NA,NA,NA,NA,7e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6e+05,6e+05,NA,2450000,3e+05,3e+05,NA,150000,NA,3e+05,4700000,"12500000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12500000
"001053042","01",1,1,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4e+05,6e+05,NA,NA,NA,NA,NA,NA,1e+06,NA,NA,350000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3e+05,NA,NA,NA,NA,NA,650000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7e+05,1500000,NA,NA,1e+05,2e+05,NA,3e+05,NA,NA,2800000,"9000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9e+06
"001053043","01",1,1,"0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2e+05,3e+05,NA,NA,NA,NA,NA,NA,5e+05,NA,NA,450000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000,NA,NA,NA,NA,NA,460000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,480000,NA,NA,1275000,NA,1e+05,NA,150000,NA,NA,2005000,"7200000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6200000
"001103088","01",1,NA,NA,2,"0.06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137500,NA,NA,137500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160000,160000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5249000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5249000
"001043017","01",1,1,"0.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4e+05,6e+05,NA,NA,NA,NA,NA,NA,1e+06,NA,NA,50000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50000,NA,NA,NA,NA,NA,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6e+05,NA,NA,NA,60000,NA,50000,NA,50000,760000,"800000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8e+05
"001143111","01",1,1,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+05,NA,3500000,8e+05,NA,NA,NA,3e+05,NA,950000,5650000,NA,NA,77000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120000,NA,NA,NA,197000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3390000,NA,NA,NA,434000,NA,NA,NA,NA,3824000,"22950000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22950000
"001043017","01",2,NA,NA,2,"0.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500000
"001043025","01",2,NA,NA,2,"0.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3500000
"001043025","01",1,1,"1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+06,1200000,NA,NA,NA,NA,NA,NA,2200000,NA,NA,250000,NA,NA,NA,NA,1e+05,NA,NA,2e+05,NA,NA,3e+05,NA,NA,NA,NA,NA,850000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6e+05,NA,NA,NA,150000,150000,NA,3e+05,NA,5e+05,1700000,"7400000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7400000
"001053038","01",1,NA,NA,2,"0.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+05,NA,NA,NA,NA,NA,3e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4800000
"001053035","01",1,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500000,3e+06,NA,NA,NA,NA,NA,NA,5500000,NA,NA,7e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8e+05,NA,NA,NA,NA,NA,1500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1200000,3e+06,NA,15200000,2e+05,6e+05,NA,NA,NA,NA,20200000,"40000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4e+07
"001093078","01",1,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1800000,2400000,NA,NA,NA,NA,NA,1300000,5500000,NA,NA,1e+06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7e+05,NA,NA,NA,NA,NA,1700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2400000,NA,NA,NA,NA,NA,8e+05,NA,NA,3200000,"35000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5e+07
"001113093","01",1,1,"0.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,420000,NA,NA,NA,120000,NA,390000,930000,NA,NA,141000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28000,NA,NA,NA,NA,NA,169000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1220000,NA,NA,NA,NA,NA,30000,NA,NA,1250000,"9180000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9180000
"001113094","01",1,1,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5e+05,7e+05,NA,NA,NA,NA,NA,NA,1200000,NA,NA,65000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20000,NA,NA,NA,NA,NA,85000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6e+05,1300000,NA,4e+06,NA,80000,NA,196000,NA,3e+05,6476000,"14500000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14500000
"001073063","01",1,1,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5500000,7.5e+07,NA,NA,NA,NA,NA,2e+06,1.5e+07,NA,NA,1e+06,NA,NA,NA,NA,4e+05,NA,NA,NA,NA,NA,5e+05,NA,NA,NA,NA,NA,1900000,NA,NA,NA,1200000,NA,NA,NA,NA,1200000,NA,NA,3300000,NA,NA,3e+07,2e+05,4e+05,NA,1e+06,NA,4500000,39400000,"90000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9e+07
"001073063","01",2,NA,NA,2,"0.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2e+06,2e+06,NA,NA,1e+06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"001083067","01",1,1,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2e+05,NA,1100000,8400000,NA,NA,NA,NA,NA,3395000,13095000,NA,2e+06,1110000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120000,NA,1500000,NA,NA,NA,5530000,NA,NA,860000,NA,NA,NA,NA,NA,860000,NA,NA,NA,4e+06,NA,NA,NA,1780000,NA,1e+06,NA,NA,6780000,"40700000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40700000
"001043019","01",1,NA,NA,2,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2e+07,NA,NA,5e+06,2.5e+07,NA,NA,3e+06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+06,NA,NA,NA,NA,NA,4e+06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+06,NA,NA,NA,NA,NA,1e+06,NA,NA,NA,NA,NA,NA,NA,NA,6e+07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6e+07
"001123101","01",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,820000,820000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2e+06,2e+06
"001123101","01",1,1,"1.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1100000,9e+05,NA,NA,NA,NA,NA,NA,2e+06,NA,NA,230000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2e+05,NA,NA,NA,NA,NA,430000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1600000,NA,NA,3e+05,2e+05,NA,NA,NA,NA,2100000,"10000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+07
"001123101","01",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3e+05,3e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3335000,3335000
"001133108","01",2,NA,NA,NA,NA,3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+06,NA,NA,1e+06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2064000,NA,NA,NA,NA,NA,NA,NA,NA,2064000
"001133108","01",1,NA,NA,2,"0.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60000,260000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2e+05,20000,NA,NA,NA,NA,220000,NA,NA,NA,NA,NA,NA,NA,7610000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7610000
"001053044","01",1,1,"0.03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000,NA,NA,NA,NA,NA,NA,75000,NA,405000,490000,NA,NA,40000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30000,NA,NA,NA,NA,NA,70000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,940000,NA,NA,NA,178000,NA,80000,NA,NA,1198000,"4200000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4200000
"001113092","01",1,1,"0.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350000,550000,NA,NA,NA,NA,NA,NA,9e+05,NA,NA,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30000,NA,NA,NA,NA,NA,130000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6e+05,NA,NA,NA,60000,NA,NA,NA,NA,660000,"3000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3e+06
"001043021","02",1,NA,NA,NA,NA,3,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7250000,NA,750000,8e+06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6442500,NA,NA,1.5e+07,NA,NA,NA,NA,NA,21442500
"001053055","01",1,1,"0.65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25000,NA,4e+05,8e+05,NA,NA,NA,NA,NA,240000,1225000,NA,NA,112500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70000,NA,NA,NA,NA,NA,182500,NA,NA,NA,6e+05,NA,NA,NA,NA,6e+05,NA,NA,NA,4e+05,NA,NA,NA,180000,NA,120000,NA,NA,7e+05,"5425000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5425000
"001063057","01",1,NA,NA,NA,NA,3,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5e+06,NA,NA,NA,NA,NA,5e+06
"001093079","01",1,1,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9e+05,1100000,NA,NA,NA,NA,NA,6e+05,2600000,NA,NA,120000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60000,NA,NA,NA,NA,NA,180000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+06,NA,NA,NA,NA,3e+05,NA,NA,NA,1300000,"10000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+07
"001133106","01",1,NA,NA,2,"9.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8e+05,NA,NA,8e+05,NA,NA,128000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128000,NA,NA,NA,NA,3e+05,1600000,NA,NA,1900000,NA,NA,NA,NA,NA,NA,NA,60000,NA,NA,NA,NA,60000,NA,NA,NA,NA,NA,NA,NA,10120000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10120000
"001083066","01",1,1,"2.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30000,NA,150000,NA,NA,NA,NA,20000,NA,302500,502500,NA,NA,25000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21000,NA,NA,NA,NA,NA,46000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,799000,NA,NA,NA,174000,NA,80000,NA,NA,1053000,"7002500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7002500
"001083069","01",1,1,"0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3e+05,4e+05,NA,NA,NA,NA,NA,NA,7e+05,NA,2e+05,150000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2e+05,NA,NA,NA,NA,NA,550000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3e+05,6e+05,NA,1e+06,NA,2e+05,NA,1e+05,NA,2e+05,2300000,NA,NA,NA,2e+06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2e+06
"001103090","01",1,NA,NA,2,"0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500000,2500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250000,NA,NA,NA,NA,NA,250000,NA,NA,NA,NA,NA,NA,NA,1200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1200000
"001103090","01",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150000,150000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1104000,1104000
"001113096","01",1,1,"0.07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40000,NA,4e+05,2700000,NA,NA,NA,NA,NA,2e+05,3340000,NA,NA,235000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175000,NA,60000,NA,NA,NA,470000,NA,NA,NA,NA,5e+05,NA,NA,NA,5e+05,NA,NA,NA,3e+05,NA,NA,NA,30000,NA,155000,NA,NA,485000,"8400000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8400000
