"Address","DYCOL01","DYCOL02","DYCOL03","DYCOL04","DYCOL05","DYCOL06","DYCOL07","DYCOL08","DYCOL09","DYCOL10","DYCOL11","DYCOL12","DYCOL13","DYCOL14","DYCOL15","DYCOL16","DYCOL17","DYCOL18","DYCOL19","DYCOL20","DYCOL21","DYCOL22","DYCOL23","DYCOL24","DYCOL25","DYCOL26","DYCOL27","DYCOL28","DYCOL29","DYCOL30","DYCOL31","DYCOL32","DYCOL33","DYCOL34","DYCOL35","DYCOL36","DYCOL37","DYCOL38","DYCOL39","DYCOL40","DYCOL41","DYCOL42","DYCOL43","DYCOL44","DYCOL45","DYCOL46","DYCOL47","DYCOL48","DYCOL49","DYCOL50","DYCOL51","DYCOL52"
"013032048",1,"07","150",3,"06",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,1,1,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08",NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA
"013042062",1,"03","085",3,"02",NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,1,NA,1,1,1,NA,1,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,"03","10",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA
"013082121",6,"02","030",3,"01",NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1,1,NA,NA,1,1,NA,1,NA,NA,1,NA,NA,NA,"03","08",NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"013082123",1,"04","110",3,"06",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,1,1,NA,NA,1,1,NA,1,NA,NA,1,NA,NA,NA,"03","08",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA
"013082125",1,"03","090",3,"01",NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,1,NA,NA,1,1,NA,NA,1,1,NA,1,NA,NA,1,NA,NA,NA,"03","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"013042064",1,"04","110",3,"01",NA,1,NA,NA,1,NA,1,1,NA,NA,NA,1,NA,1,1,NA,NA,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10",NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"013042065",1,"03","120",3,"01",NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,1,1,NA,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"013082124",1,"04","100",3,"06",NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,1,1,NA,1,NA,NA,1,NA,NA,NA,"03","08",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA
"013042061",1,"03","065",3,"01",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10",NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA
"013042063",6,"02","040",3,"01",NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,1,NA,1,1,1,1,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA
"013082122",1,"02","040",3,"06",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,"03","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"013072110",1,"03","100",3,"06",NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,1,1,1,1,NA,NA,1,NA,NA,NA,"03","10",NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA
"013072109",1,"06","120",3,"01",NA,1,1,1,1,NA,1,1,1,NA,NA,1,NA,1,1,1,1,1,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,"03","10",NA,2,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,1,NA
"013052083",1,"04","075",3,"06",NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,1,NA,NA,NA,"03","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"013052081",1,"04","070",3,"01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,1,NA,NA,NA,"03","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"013052082",1,"03","080",3,"01",NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,1,NA,1,NA,NA,1,1,1,1,NA,NA,1,NA,NA,NA,"03","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"013052084",1,"02","065",3,"06",NA,1,NA,NA,1,NA,1,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,1,1,1,1,NA,NA,1,NA,NA,NA,"03","10",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA
"013052085",1,"04","150",3,"01",NA,1,NA,NA,1,NA,1,1,NA,1,NA,1,NA,1,1,1,NA,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10",NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"013032034",1,"01","030",3,"06",NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"03","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"013012001",1,"03","075",3,"01",NA,1,NA,1,1,NA,1,1,NA,NA,NA,1,NA,1,1,NA,NA,1,NA,NA,1,1,NA,1,NA,NA,1,NA,NA,NA,"03","08",NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"013012002",1,"03","090",3,"01",NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,NA,1,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,"03","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"013012004",6,"01","015",3,"06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,"03","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"013032031",1,"06","160",3,"01",NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,1,1,NA,NA,1,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,"03","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"013032032",3,"03","085",3,"01",NA,1,NA,NA,1,NA,1,1,NA,NA,NA,1,NA,1,1,NA,NA,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"013032033",1,"03","075",3,"06",NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,1,NA,NA,NA,"03","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"013052076",1,"03","100",3,"02",NA,1,NA,NA,NA,NA,1,1,NA,NA,1,1,NA,1,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,"03","13",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,2
"013052077",6,"02","040",3,"06",NA,1,1,NA,1,NA,1,1,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"03","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"013052080",1,"04","100",3,"06",NA,1,NA,1,1,NA,1,1,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"03","08",NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA
"013012003",1,"04","110",3,"01",NA,1,NA,1,NA,NA,1,1,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"013012005",1,"02","040",3,"06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"03","08",NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,NA
"013032035",6,"05","120",3,"01",NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10",NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA
"013052078",1,"04","100",3,"06",NA,1,NA,NA,1,1,1,1,NA,NA,NA,1,NA,1,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"03","08",NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA
"013052079",1,"04","110",3,"06",NA,1,NA,1,NA,1,1,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,"03","08",NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,NA
"013032038",1,"04","140",3,"01",NA,1,NA,NA,1,NA,1,1,NA,NA,NA,1,1,1,1,NA,NA,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08",NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"013012006",1,"02","045",3,"06",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,"03","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"013032040",1,"04","150",3,"01",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,NA,1,1,1,1,NA,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"013012007",1,"05","130",3,"06",1,NA,NA,1,1,NA,1,1,NA,NA,NA,1,NA,1,1,NA,1,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"013012008",1,"04","120",3,"06",NA,NA,NA,NA,1,1,1,1,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,1,1,NA,1,NA,NA,1,NA,NA,NA,"03","13",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,2
"013012009",1,"02","040",3,"06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"03","12",NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"013032036",1,"01","025",3,"06",NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,1,NA,1,1,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,"03","08",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA
"013032037",1,"04","120",3,"01",NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,1,NA,1,1,NA,NA,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08",NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA
"013042051",1,"02","080",3,"02",NA,1,NA,1,1,1,1,1,NA,NA,NA,1,NA,1,NA,NA,1,1,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,"03","08",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"013042052",1,"07","450",3,"01",1,1,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,1,NA,NA,1,NA,NA,NA,"03","09",NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,1,NA
"013042053",1,"05","220",3,"01",NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,1,1,NA,1,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"013042054",1,"05","150",3,"06",NA,1,1,1,1,NA,1,1,NA,NA,NA,1,NA,1,1,1,1,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08",NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA
"013042055",1,"04","180",3,"01",NA,1,NA,NA,1,NA,1,1,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,"03","09",NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"013032039",1,"04","125",3,"06",NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,1,1,NA,NA,"03","08",1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"013012010",1,"03","065",3,"06",NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,1,1,NA,1,NA,NA,1,NA,NA,NA,"03","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"013042066",1,"03","100",3,"01",NA,1,1,NA,1,NA,1,1,NA,NA,NA,NA,1,1,1,NA,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10",NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA
"013042067",1,"03","070",3,"01",NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,1,NA,1,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10",NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,1,NA
"013022021",1,"03","090",3,"01",NA,1,NA,NA,1,1,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","08",1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"013022022",1,"04","120",3,"01",NA,1,NA,NA,NA,1,1,1,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","08",NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA
"013022024",1,"04","050",3,"06",NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,1,NA,1,NA,NA,1,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08",NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"013042068",1,"03","130",3,"01",NA,1,NA,NA,1,NA,1,1,NA,NA,NA,1,NA,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10",NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"013042070",1,"08","400",3,"01",1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,1,NA,NA,1,1,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,"03","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"013022025",1,"02","035",3,"06",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,"03","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"013042069",6,"02","045",3,"01",NA,NA,1,1,1,NA,1,1,NA,NA,NA,1,NA,1,1,NA,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"013082111",1,"05","120",3,"01",NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08",NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA
"013082112",1,"02","030",3,"01",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,"03","08",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"013082113",1,"04","125",3,"01",NA,1,1,NA,1,NA,1,1,NA,NA,NA,1,NA,1,1,1,1,1,NA,NA,NA,1,NA,1,NA,1,1,NA,NA,NA,"03","13",NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA
"013082114",1,"02","060",3,"01",NA,1,1,NA,1,NA,1,1,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,NA,NA,1,NA,1,NA,1,1,NA,NA,NA,"03","13",NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA
"013082115",1,"03","100",3,"01",NA,1,1,NA,1,NA,1,1,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","13",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA
"013022023",1,"02","034",3,"06",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,1,NA,NA,NA,"03","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"013062087",1,"02","045",3,"02",NA,1,1,1,1,1,1,1,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,"03","08",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA
"013062086",1,"03","100",3,"02",NA,1,1,NA,NA,NA,1,1,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,"03","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"013062088",1,"04","100",3,"06",NA,NA,NA,NA,1,NA,1,1,NA,NA,1,1,NA,1,1,1,1,1,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,"03","08",NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,NA
"013022011",1,"02","080",3,"06",NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,"03","11",1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"013022012",1,"03","120",3,"06",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,"03","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"013022013",1,"03","140",3,"02",NA,1,NA,NA,1,NA,1,1,NA,1,NA,1,NA,1,1,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,"03","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"013022014",1,"03","070",3,"06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,"03","08",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA
"013022015",1,"06","115",3,"06",NA,1,1,NA,1,NA,1,1,NA,NA,1,1,NA,1,NA,1,NA,1,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,"03","08",NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA
"013052071",1,"07","200",3,"06",NA,1,NA,NA,1,NA,1,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,"03","08",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA
"013052072",1,"03","095",3,"06",NA,1,NA,1,NA,NA,1,1,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,"03","13",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA
"013052075",1,"05","150",3,"06",NA,1,NA,1,1,1,1,1,NA,1,NA,1,NA,1,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,"03","08",NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA
"013062089",1,"03","060",3,"06",NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,"03","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"013062090",3,"02","050",3,"01",NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"01","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"013052073",1,"04","080",3,"06",NA,1,NA,NA,1,NA,1,1,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,"03","08",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA
"013052074",1,"02","035",3,"06",NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"03","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"013042056",6,"01","040",3,"06",NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,1,1,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"03","08",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"013042060",1,"03","090",3,"06",NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,"03","09",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA
"013022026",1,"03","070",3,"01",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,1,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,"03","08",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"013022027",1,"04","100",3,"06",NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,1,1,NA,1,1,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,"03","08",NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA
"013022028",1,"01","020",3,"06",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"01","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"013022029",1,"03","090",3,"06",NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,"03","08",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA
"013022030",1,"02","080",3,"06",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"03","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"013042057",1,"03","060",3,"02",1,1,1,1,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,"03","08",NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,NA
"013042058",1,"01","015",3,"06",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"03","08",NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"013042059",6,"02","025",3,"06",NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,"03","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"013072101",6,"03","060",3,"01",1,NA,1,NA,NA,NA,1,1,NA,NA,NA,1,NA,1,1,NA,1,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08",NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"013072102",6,"02","035",3,"01",1,NA,1,NA,1,NA,1,1,NA,NA,NA,1,NA,1,1,NA,1,1,NA,NA,1,1,NA,1,NA,NA,1,NA,NA,NA,"03","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"013072103",1,"03","150",3,"06",NA,NA,1,NA,1,NA,1,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,1,NA,NA,NA,"03","08",NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA
"013072104",1,"03","095",3,"02",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,"03","08",NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA
"013072105",1,"05","120",3,"06",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,1,1,NA,NA,1,1,NA,1,NA,NA,1,NA,NA,NA,"03","08",NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA
"013032045",1,"01","020",3,"06",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"03","08",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA
