"Address","MahMorajeh","ShoghlSarparast","NoeKhn","Takmil","TakmilDesc","Jaygozin","JaygozinDesc1","JaygozinDesc2","BlkAbdJaygozin","RadifJaygozin","fStat","fEnt","fvfy","user1","user2","user3","user4"
2050093065,"03","زراعتکار",1,1,NA,2,NA,NA,NA,NA,5,712,2,"Admin",NA,"Admin",NA
2050093064,"03","زراعتکار",1,1,NA,2,NA,NA,NA,NA,5,826,2,"Admin",NA,"Admin",NA
2050069163,"03","جوشکار",1,1,NA,2,NA,NA,NA,NA,5,714,1,"Admin",NA,"Admin",NA
2050009014,"03","کارگر ساده کشاورزي",1,1,NA,2,NA,NA,NA,NA,4,861,3,"Admin",NA,"Admin",NA
2050105113,"03","زراعتکار",1,1,NA,2,NA,NA,NA,NA,4,807,2,"Admin",NA,"Admin",NA
2050057003,"03","داراي درامد بدون کار",1,1,NA,1,3,NA,"051831","001",5,957,0,"Admin",NA,"Admin",NA
2050057006,"03","کارگر ساختمان",1,1,NA,2,NA,NA,NA,NA,5,792,0,"Admin",NA,"Admin",NA
2050045061,"03","زراعتکار",1,1,NA,1,2,NA,"049871","062",5,935,5,"Admin",NA,"Admin",NA
2050129057,"03","زراعتکار",1,1,NA,2,NA,NA,NA,NA,5,1023,6,"Admin",NA,"Admin",NA
2050081195,"03","داراي درآمد بدون کار",1,1,NA,2,NA,NA,NA,NA,5,848,5,"Admin",NA,"Admin",NA
2050081203,"03","زراعتکار",1,1,NA,2,NA,NA,NA,NA,5,765,5,"Admin",NA,"Admin",NA
2050021009,"03","زراعتکار",1,1,NA,2,NA,NA,NA,NA,5,718,2,"Admin",NA,"Admin",NA
2050021003,"03","داراي درامد بدون کار",1,1,NA,2,NA,NA,NA,NA,5,463,0,"Admin",NA,"Admin",NA
2050069172,"03","کارگر ساختمان",1,1,NA,1,2,NA,"052411","173",5,712,2,"Admin",NA,"Admin",NA
2050105109,"03","دامدار",1,1,NA,2,NA,NA,NA,NA,5,1028,6,"Admin",NA,"Admin",NA
2050021014,"03","کارگر ساده ساختمان",1,1,NA,2,NA,NA,NA,NA,4,840,0,"Admin",NA,"Admin",NA
2050021010,"03","واسطه معاملات ملکي (خريد و فروش ساختمان )",1,1,NA,2,NA,NA,NA,NA,5,1022,0,"Admin",NA,"Admin",NA
2050009011,"03","دامدار",1,1,NA,2,NA,NA,NA,NA,5,1071,5,"Admin",NA,"Admin",NA
2050069170,"03","زراعتکار",1,1,NA,2,NA,NA,NA,NA,5,1143,5,"Admin",NA,"Admin",NA
2050093055,"03","زراعتکار",1,1,NA,2,NA,NA,NA,NA,5,802,3,"Admin",NA,"Admin",NA
2050093061,"03","زراعتکار",1,1,NA,2,NA,NA,NA,NA,5,865,6,"Admin",NA,"Admin",NA
2050093056,"03","زراعتکار",1,1,NA,2,NA,NA,NA,NA,5,720,2,"Admin",NA,"Admin",NA
2050033124,"03","آرايشگر",1,1,NA,2,NA,NA,NA,NA,5,639,0,"Admin",NA,"Admin",NA
2050033120,"03","داراي درامد بدون کار",1,1,NA,2,NA,NA,NA,NA,5,557,0,"Admin",NA,"Admin",NA
2050033115,"03","کارگر ساده ساختمان",1,1,NA,2,NA,NA,NA,NA,4,671,0,"Admin",NA,"Admin",NA
2050117349,"03","کارگر ساده ساختمان",1,1,NA,2,NA,NA,NA,NA,4,743,0,"Admin",NA,"Admin",NA
2050045066,"03","داراي درآمد بدون کار",1,1,NA,2,NA,NA,NA,NA,5,376,0,"Admin",NA,"Admin",NA
2050033113,"03","نظافتچي بيمارستان",1,1,NA,2,NA,NA,NA,NA,5,1068,1,"Admin",NA,"Admin",NA
2050117346,"03","زراعتکار",1,1,NA,2,NA,NA,NA,NA,5,1039,5,"Admin",NA,"Admin",NA
2050033119,"03","حمال",1,1,NA,2,NA,NA,NA,NA,5,798,1,"Admin",NA,"Admin",NA
2050089001,"02","زراعتکار",1,1,NA,2,NA,NA,NA,NA,5,1153,9,"Admin",NA,"Admin",NA
2050117343,"03","زراعتکار",1,1,NA,2,NA,NA,NA,NA,5,1030,8,"Admin",NA,"Admin",NA
2050081198,"03","راننده وانت",1,1,NA,2,NA,NA,NA,NA,5,1057,6,"Admin",NA,"Admin",NA
2050021004,"03","ساير",1,1,NA,1,NA,"زمان سرشماري دو خانوار در مکان فهرست شده اما اکنون يک خانوار زندگي ميکند","000031","005",5,795,0,"Admin",NA,"Admin",NA
2050045053,"03","زراعتکار",1,1,NA,2,NA,NA,NA,NA,5,1213,9,"Admin",NA,"Admin",NA
2050121096,"04","دامدار",1,1,NA,2,NA,NA,NA,NA,5,553,5,"Admin",NA,"Admin",NA
2050109199,"04","زراعتکار",1,1,NA,2,NA,NA,NA,NA,4,493,0,"Admin",NA,"Admin",NA
2050109200,"04","زراعتکار",1,1,NA,2,NA,NA,NA,NA,4,595,3,"Admin",NA,"Admin",NA
2050121102,"04","داراي درامد بدون کار",1,1,NA,2,NA,NA,NA,NA,5,224,0,"Admin",NA,"Admin",NA
2050061219,"04","کارگر ساده کشاورزي",1,1,NA,2,NA,NA,NA,NA,5,591,0,"Admin",NA,"Admin",NA
2050049007,"04","دامدار",1,1,NA,2,NA,NA,NA,NA,5,704,3,"Admin",NA,"Admin",NA
2050109208,"04","زراعتکار",1,1,NA,2,NA,NA,NA,NA,4,733,4,"Admin",NA,"Admin",NA
2050049014,"04","داراي درامد بدون کار",1,1,NA,2,NA,NA,NA,NA,5,521,0,"Admin",NA,"Admin",NA
2050013171,"04","زراعتکار",1,1,NA,2,NA,NA,NA,NA,5,709,7,"Admin",NA,"Admin",NA
2050013168,"04","کارگر ساده ساختمان",1,1,NA,2,NA,NA,NA,NA,5,755,3,"Admin",NA,"Admin",NA
2050013165,"04","زراعتکار",1,1,NA,2,NA,NA,NA,NA,5,718,5,"Admin",NA,"Admin",NA
2050013162,"04","زراعتکار",1,1,NA,2,NA,NA,NA,NA,5,714,4,"Admin",NA,"Admin",NA
2050049005,"04","زراعتکار",1,1,NA,2,NA,NA,NA,NA,5,955,5,"Admin",NA,"Admin",NA
2050049002,"04","زراعتکار",1,1,NA,2,NA,NA,NA,NA,5,901,5,"Admin",NA,"Admin",NA
2050061209,"04","کارگر ساده ساختمان",1,1,NA,2,NA,NA,NA,NA,5,609,0,"Admin",NA,"Admin",NA
2050061212,"04","داراي درامد بدون کار",1,1,NA,2,NA,NA,NA,NA,5,711,0,"Admin",NA,"Admin",NA
2050049011,"04","زراعتکار",1,1,NA,2,NA,NA,NA,NA,5,770,2,"Admin","Admin","Admin",NA
2050061215,"04","ميوه فروشي",1,1,NA,2,NA,NA,NA,NA,5,762,1,"Admin",NA,"Admin",NA
2050109204,"04","زراعتکار",1,1,NA,2,NA,NA,NA,NA,5,954,7,"Admin",NA,"Admin",NA
2050109211,"04","زراعتکار",1,1,NA,2,NA,NA,NA,NA,5,748,2,"Admin",NA,"Admin",NA
2050013174,"04","داراي درامد بدون کار",1,1,NA,2,NA,NA,NA,NA,5,383,0,"Admin",NA,"Admin",NA
2050121109,"04","زراعتکار",1,1,NA,2,NA,NA,NA,NA,5,720,4,"Admin",NA,"Admin",NA
2050061222,"04","دلال فروش دام",1,1,NA,2,NA,NA,NA,NA,5,699,0,"Admin",NA,"Admin",NA
2050073096,"04","خوار و بار فروشي",1,1,NA,2,NA,NA,NA,NA,5,868,0,"Admin",NA,"Admin",NA
2050073102,"04","داراي درامد بدون کار",1,1,NA,2,NA,NA,NA,NA,5,434,0,"Admin",NA,"Admin",NA
2050001015,"04","آرموتور بند ساختمان",1,1,NA,2,NA,NA,NA,NA,5,703,0,"Admin",NA,"Admin",NA
2050001001,"04","زراعتکار",1,1,NA,2,NA,NA,NA,NA,5,940,4,"Admin",NA,"Admin",NA
2050001010,"04","زراعتکار",1,1,NA,2,NA,NA,NA,NA,5,953,2,"Admin",NA,"Admin",NA
2050133121,"04","داراي درامد بدون کار",1,1,NA,2,NA,NA,NA,NA,5,359,0,"Admin",NA,"Admin",NA
2050073108,"04","بيکار جوياي کار",1,1,NA,2,NA,NA,NA,NA,5,480,0,"Admin",NA,"Admin",NA
2050001009,"04","زراعتکار",1,1,NA,2,NA,NA,NA,NA,5,901,3,"Admin",NA,"Admin",NA
2050133113,"04","داراي درامد بدون کار",1,1,NA,2,NA,NA,NA,NA,5,660,0,"Admin",NA,"Admin",NA
2050073099,"04","زراعتکار",1,1,NA,2,NA,NA,NA,NA,5,890,4,"Admin",NA,"Admin",NA
2050037147,"04","زراعتکار",1,1,NA,2,NA,NA,NA,NA,5,982,3,"Admin",NA,"Admin",NA
2050037141,"04","زراعتکار",1,1,NA,2,NA,NA,NA,NA,5,932,4,"Admin",NA,"Admin",NA
2050037153,"04","زراعتکار",1,1,NA,2,NA,NA,NA,NA,5,900,2,"Admin",NA,"Admin",NA
2050121100,"04","زراعتکار",1,1,NA,2,NA,NA,NA,NA,5,1182,6,"Admin",NA,"Admin",NA
2050113015,"02","داراي درآمد بدون کار",1,1,NA,2,NA,NA,NA,NA,5,969,1,"Admin",NA,"Admin",NA
2050121104,"04","کارگر ساده ساختمان",1,1,NA,2,NA,NA,NA,NA,5,1211,4,"Admin",NA,"Admin",NA
2050133111,"04","معلم ابتدايي",1,1,NA,2,NA,NA,NA,NA,5,763,0,"Admin",NA,"Admin",NA
2050097003,"04","زراعتکار",1,1,NA,2,NA,NA,NA,NA,5,859,2,"Admin",NA,"Admin",NA
2050085003,"04","راننده ماشين سنگين",1,1,NA,2,NA,NA,NA,NA,5,831,0,"Admin",NA,"Admin",NA
2050133107,"04","راننده سواري",1,1,NA,2,NA,NA,NA,NA,5,820,0,"Admin",NA,"Admin",NA
2050133118,"04","داراي درامد بدون کار",1,1,NA,2,NA,NA,NA,NA,5,561,1,"Admin",NA,"Admin",NA
2050085010,"04","مامور تخليه صندوق کميته امداد",1,1,NA,2,NA,NA,NA,NA,4,854,0,"Admin",NA,"Admin",NA
2050097004,"04","کارگر بسته بندي",1,1,NA,2,NA,NA,NA,NA,4,730,2,"Admin",NA,"Admin",NA
2050085015,"04","خوار بار فروش",1,1,NA,1,1,NA,"000028","013",5,673,0,"Admin",NA,"Admin",NA
2050085007,"04","نظامي",1,1,NA,2,NA,NA,NA,NA,5,782,0,"Admin",NA,"Admin",NA
2050085006,"04","زراعتکار",1,1,NA,1,2,NA,"000027","004",4,975,4,"Admin",NA,"Admin",NA
2050037149,"04","زراعتکار",1,1,NA,2,NA,NA,NA,NA,5,948,7,"Admin",NA,"Admin",NA
2050073104,"04","داراي درآمد بدون کار",1,1,NA,2,NA,NA,NA,NA,5,663,0,"Admin",NA,"Admin",NA
2050025163,"04","راننده وانت",1,1,NA,2,NA,NA,NA,NA,5,583,0,"Admin",NA,"Admin",NA
2050025166,"04","داراي درآمد بدون کار",1,1,NA,2,NA,NA,NA,NA,4,581,1,"Admin",NA,"Admin",NA
2050025174,"04","کارگر ساده ساختماني",1,1,NA,2,NA,NA,NA,NA,5,820,0,"Admin",NA,"Admin",NA
2050001005,"04","دامدار",1,1,NA,2,NA,NA,NA,NA,5,958,1,"Admin",NA,"Admin",NA
2050097008,"04","راننده كاميون",1,1,NA,1,1,NA,"053400","007",5,773,0,"Admin",NA,"Admin",NA
2050097010,"04","زراعتکار",1,1,NA,1,1,NA,"053400","011",4,1350,5,"Admin",NA,"Admin",NA
2050025169,"04","راننده جرثقيل",1,1,NA,2,NA,NA,NA,NA,5,803,1,"Admin",NA,"Admin",NA
2050025177,"04","بناي گچ کار",1,1,NA,2,NA,NA,NA,NA,5,831,0,"Admin","Admin","Admin",NA
2050037142,"04","دامدار",1,1,NA,2,NA,NA,NA,NA,5,1552,5,"Admin",NA,"Admin",NA
2050097015,"04","زراعتکار",1,1,NA,2,NA,NA,NA,NA,4,1017,2,"Admin",NA,"Admin",NA
2050101061,"02","دامدار",1,1,NA,1,2,NA,"051302","062",5,787,2,"Admin",NA,"Admin",NA
2050042113,"05","زراعتکار",1,1,NA,2,NA,NA,NA,NA,5,965,0,"Admin",NA,"Admin",NA
2050042116,"05","زراعتکار",1,1,NA,2,NA,NA,NA,NA,5,553,2,"Admin",NA,"Admin",NA
2050054005,"05","دامدار",1,1,NA,2,NA,NA,NA,NA,4,1068,7,"Admin",NA,"Admin",NA
2050030002,"05","زراعتکار",1,1,NA,2,NA,NA,NA,NA,5,1251,5,"Admin",NA,"Admin",NA
2050066152,"05","صيفي کار",1,1,NA,2,NA,NA,NA,NA,5,1052,2,"Admin",NA,"Admin",NA
2050138301,"05","داراي درامد بدون کار",1,1,NA,2,NA,NA,NA,NA,5,559,2,"Admin",NA,"Admin",NA
2050078004,"05","زراعتکار",1,1,NA,2,NA,NA,NA,NA,5,967,2,"Admin",NA,"Admin",NA
2050078012,"05","زراعتکار",1,1,NA,2,NA,NA,NA,NA,5,1032,0,"Admin",NA,"Admin",NA
2050114006,"05","داراي درآمد بدون کار",1,1,NA,2,NA,NA,NA,NA,5,482,0,"Admin",NA,"Admin",NA
2050078014,"05","زراعتکار",1,1,NA,2,NA,NA,NA,NA,5,933,3,"Admin",NA,"Admin",NA
2050006291,"05","زراعتکار",1,1,NA,2,NA,NA,NA,NA,5,1031,6,"Admin",NA,"Admin",NA
2050054009,"05","داراي درآمد بدون کار",1,1,NA,2,NA,NA,NA,NA,5,744,2,"Admin",NA,"Admin",NA
2050102163,"05","زراعتکار",1,1,NA,2,NA,NA,NA,NA,4,864,5,"Admin",NA,"Admin",NA
2050114013,"05","زراعتکار",1,1,NA,2,NA,NA,NA,NA,5,915,1,"Admin",NA,"Admin",NA
2050090190,"05","داراي درامد بدون کار",1,1,NA,2,NA,NA,NA,NA,4,405,0,"Admin",NA,"Admin",NA
2050018061,"05","خانه دار",1,1,NA,2,NA,NA,NA,NA,4,702,3,"Admin",NA,"Admin",NA
2050018056,"05","راننده کاميون",1,1,NA,2,NA,NA,NA,NA,4,743,4,"Admin",NA,"Admin",NA
2050090203,"05","زراعتکار",1,1,NA,1,2,NA,"053175","201",5,740,2,"Admin",NA,"Admin",NA
2050018053,"05","داراي درامد بدون کار",1,1,NA,2,NA,NA,NA,NA,5,471,2,"Admin",NA,"Admin",NA
2050138308,"05","داراي درامد بدون کار",1,1,NA,2,NA,NA,NA,NA,5,482,0,"Admin",NA,"Admin",NA
2050054011,"05","ساير (از کار افتاده)",1,1,NA,2,NA,NA,NA,NA,4,624,4,"Admin",NA,"Admin",NA
2050090198,"05","زراعتکار",1,1,NA,2,NA,NA,NA,NA,5,1372,7,"Admin",NA,"Admin",NA
2050114012,"05","مدير عامل شرکت تعاوني روستايي",1,1,NA,2,NA,NA,NA,NA,5,982,5,"Admin",NA,"Admin",NA
2050078008,"05","زراعتکار",1,1,NA,2,NA,NA,NA,NA,5,1070,7,"Admin",NA,"Admin",NA
2050042108,"05","زراعتکار",1,1,NA,2,NA,NA,NA,NA,4,1080,2,"Admin",NA,"Admin",NA
2050114001,"05","مامور تلقيح",1,1,NA,2,NA,NA,NA,NA,5,860,2,"Admin",NA,"Admin",NA
2050126156,"05","زراعتکار",1,1,NA,2,NA,NA,NA,NA,5,673,5,"Admin",NA,"Admin",NA
2050030010,"05","داراي درامد بدون کار",1,1,NA,2,NA,NA,NA,NA,5,630,0,"Admin",NA,"Admin",NA
2050006297,"05","زراعتکار",1,1,NA,2,NA,NA,NA,NA,5,952,2,"Admin",NA,"Admin",NA
2050042110,"05","زراعتکار",1,1,NA,2,NA,NA,NA,NA,4,639,2,"Admin",NA,"Admin",NA
2050066155,"05","کارگر ساختمان",1,1,NA,2,NA,NA,NA,NA,5,884,0,"Admin",NA,"Admin",NA
2050030005,"05","راننده نيسان",1,1,NA,2,NA,NA,NA,NA,5,1028,5,"Admin",NA,"Admin",NA
2050042105,"05","زراعتکار",1,1,NA,2,NA,NA,NA,NA,5,747,2,"Admin",NA,"Admin",NA
2050090196,"05","زراعتکار",1,1,NA,2,NA,NA,NA,NA,4,923,4,"Admin",NA,"Admin",NA
2050078001,"05","راننده ميني بوس",1,1,NA,2,NA,NA,NA,NA,5,816,0,"Admin",NA,"Admin",NA
2050054002,"05","فروشنده / سوپرمارکت",1,1,NA,2,NA,NA,NA,NA,5,1083,4,"Admin",NA,"Admin",NA
2050018049,"05","زراعتکار",1,1,NA,2,NA,NA,NA,NA,4,1258,6,"Admin",NA,"Admin",NA
2050138306,"05","زراعتکار",1,1,NA,2,NA,NA,NA,NA,5,768,2,"Admin",NA,"Admin",NA
2050006298,"05","زراعتکار",1,1,NA,2,NA,NA,NA,NA,5,790,2,"Admin",NA,"Admin",NA
2050006301,"05","زراعتکار",1,1,NA,2,NA,NA,NA,NA,5,927,2,"Admin",NA,"Admin",NA
2050066148,"05","استاد کار ساختماني",1,1,NA,2,NA,NA,NA,NA,5,681,1,"Admin",NA,"Admin",NA
2050102168,"05","داراي درامد بدون کار",1,1,NA,2,NA,NA,NA,NA,4,335,0,"Admin",NA,"Admin",NA
2050030007,"05","باغبان",1,1,NA,2,NA,NA,NA,NA,5,783,0,"Admin",NA,"Admin",NA
2050102162,"05","زراعتکار",1,1,NA,2,NA,NA,NA,NA,5,1039,5,"Admin",NA,"Admin",NA
2050090193,"05","کارگر نانوايي",1,1,NA,2,NA,NA,NA,NA,5,605,0,"Admin",NA,"Admin",NA
2050102170,"05","زراعتکار",1,1,NA,2,NA,NA,NA,NA,5,1089,4,"Admin",NA,"Admin",NA
2050126146,"05","دامدار",1,1,NA,2,NA,NA,NA,NA,5,1429,4,"Admin",NA,"Admin",NA
2050030015,"05","تعمير کار تاسيساتي",1,1,NA,2,NA,NA,NA,NA,5,637,0,"Admin",NA,"Admin",NA
2050054014,"05","کارگر حمال",1,1,NA,2,NA,NA,NA,NA,4,778,0,"Admin",NA,"Admin",NA
2050138298,"05","زراعتکار",1,1,NA,1,2,NA,"047366","300",5,1056,5,"Admin",NA,"Admin",NA
2050126148,"05","زراعتکار",1,1,NA,1,2,NA,"046821","149",5,790,1,"Admin",NA,"Admin",NA
2050138296,"05","زراعتکار",1,1,NA,2,NA,NA,NA,NA,5,1146,6,"Admin",NA,"Admin",NA
2050102173,"05","زراعتکار",1,1,NA,2,NA,NA,NA,NA,5,824,7,"Admin",NA,"Admin",NA
2050114009,"05","زراعتکار",1,1,NA,2,NA,NA,NA,NA,5,981,5,"Admin",NA,"Admin",NA
2050018050,"05","دامدار",1,1,NA,2,NA,NA,NA,NA,4,1050,5,"Admin",NA,"Admin",NA
2050066162,"05","زراعتکار",1,1,NA,2,NA,NA,NA,NA,5,1065,4,"Admin",NA,"Admin",NA
2050006294,"05","کارگر ساختمان",1,1,NA,2,NA,NA,NA,NA,5,784,2,"Admin",NA,"Admin",NA
2050126152,"05","زراعتکار",1,1,NA,2,NA,NA,NA,NA,5,902,4,"Admin",NA,"Admin",NA
2050106053,"06","کارگر ساختمان",1,1,NA,2,NA,NA,NA,NA,5,619,3,"Admin",NA,"Admin",NA
2050010066,"06","زراعتکار",1,1,NA,2,NA,NA,NA,NA,4,780,2,"Admin",NA,"Admin",NA
2050106057,"06","کارگر ساده کشاورزي",1,1,NA,2,NA,NA,NA,NA,5,677,0,"Admin",NA,"Admin",NA
2050034059,"06","مغازه دار (سوپر مارکت)",1,1,NA,2,NA,NA,NA,NA,5,842,3,"Admin",NA,"Admin",NA
2050010059,"06","داراي درامد بدون کار",1,1,NA,2,NA,NA,NA,NA,4,533,0,"Admin",NA,"Admin",NA
2050046153,"06","تعويض روغن",1,1,NA,2,NA,NA,NA,NA,5,697,0,"Admin",NA,"Admin",NA
2050046148,"06","زراعتکار",1,1,NA,2,NA,NA,NA,NA,4,1007,5,"Admin",NA,"Admin",NA
2050034064,"06","زراعتکار",1,1,NA,2,NA,NA,NA,NA,4,1102,5,"Admin",NA,"Admin",NA
2050046144,"06","زراعتکار",1,1,NA,2,NA,NA,NA,NA,5,763,0,"Admin",NA,"Admin",NA
2050106046,"06","باغدار",1,1,NA,2,NA,NA,NA,NA,5,686,2,"Admin",NA,"Admin",NA
2050106059,"06","باغدار",1,1,NA,2,NA,NA,NA,NA,5,498,2,"Admin",NA,"Admin",NA
2050046145,"06","زراعتکار",1,1,NA,2,NA,NA,NA,NA,4,866,6,"Admin",NA,"Admin",NA
2050106049,"06","داراي درامد بدون کار",1,1,NA,2,NA,NA,NA,NA,5,367,1,"Admin",NA,"Admin",NA
2050058056,"06","دامدار",1,1,NA,1,1,NA,"052011","055",4,859,5,"admin",NA,"Admin",NA
2050130048,"06","داراي درامد بدون کار",1,1,NA,2,NA,NA,NA,NA,5,379,0,"admin",NA,"Admin",NA
2050094008,"06","داراي درامد بدون کار",1,1,NA,2,NA,NA,NA,NA,5,894,4,"Admin",NA,"Admin",NA
2050118211,"06","زراعتکار",1,1,NA,2,NA,NA,NA,NA,5,912,3,"admin",NA,"Admin",NA
2050082007,"06","داراي درامد بدون کار",1,1,NA,2,NA,NA,NA,NA,4,558,0,"admin",NA,"Admin",NA
2050094005,"06","کارگر ساده ساختماني",1,1,NA,2,NA,NA,NA,NA,5,854,0,"admin",NA,"Admin",NA
2050058066,"06","داراي درامد بدون کار",1,1,NA,1,2,NA,"052011","068",4,474,1,"Admin",NA,"Admin",NA
2050118218,"06","داراي درامد بدون کار",1,1,NA,2,NA,NA,NA,NA,5,242,0,"admin",NA,"Admin",NA
2050094010,"06","فروشنده نان",1,1,NA,2,NA,NA,NA,NA,5,798,0,"Admin",NA,"Admin",NA
2050070245,"06","راننده تراکتور",1,1,NA,2,NA,NA,NA,NA,5,941,2,"Admin",NA,"Admin",NA
2050118206,"06","داراي درامد بدون کار",1,1,NA,2,NA,NA,NA,NA,5,614,0,"Admin",NA,"Admin",NA
2050082013,"06","دامدار",1,1,NA,2,NA,NA,NA,NA,4,754,3,"Admin",NA,"Admin",NA
2050130053,"06","مرغ فروشي",1,1,NA,2,NA,NA,NA,NA,5,653,1,"Admin",NA,"Admin",NA
2050130061,"06","کارگر ساده ساختماني",1,1,NA,2,NA,NA,NA,NA,5,533,1,"Admin",NA,"Admin",NA
2050130058,"06","ساير (از کار افتاده)",1,1,NA,1,2,NA,"046600","056",5,736,0,"Admin",NA,"Admin",NA
2050010063,"06","زراعتکار",1,1,NA,2,NA,NA,NA,NA,4,923,5,"Admin",NA,"Admin",NA
2050094002,"06","راننده ماشين سنگين",1,1,NA,2,NA,NA,NA,NA,5,763,2,"Admin",NA,"Admin",NA
2050034067,"06","زراعتکار",1,1,NA,2,NA,NA,NA,NA,4,1239,8,"Admin",NA,"Admin",NA
2050070251,"06","حمال",1,1,NA,2,NA,NA,NA,NA,4,576,0,"Admin",NA,"Admin",NA
2050070241,"06","کارگر سنگ بري",1,1,NA,2,NA,NA,NA,NA,5,660,1,"Admin",NA,"Admin",NA
2050094014,"06","کارگر ساده کشاورزي",1,1,NA,2,NA,NA,NA,NA,5,843,3,"Admin",NA,"Admin",NA
2050034070,"06","راننده ماشين سنگين",1,1,NA,2,NA,NA,NA,NA,4,849,0,"Admin",NA,"Admin",NA
2050130051,"06","کارگر ساده کشاورزي",1,1,NA,2,NA,NA,NA,NA,5,639,0,"Admin",NA,"Admin",NA
2050010062,"06","زراعتکار",1,1,NA,2,NA,NA,NA,NA,4,856,5,"Admin",NA,"Admin",NA
2050058065,"06","راننده تاکسي بين شهري",1,1,NA,2,NA,NA,NA,NA,4,922,3,"Admin",NA,"Admin",NA
2050082010,"06","راننده سواري",1,1,NA,2,NA,NA,NA,NA,5,656,1,"Admin",NA,"Admin",NA
2050058059,"06","کارگر ساده ساختماني",1,1,NA,2,NA,NA,NA,NA,4,836,0,"Admin",NA,"Admin",NA
2050058060,"06","زراعتکار",1,1,NA,2,NA,NA,NA,NA,4,960,5,"Admin",NA,"Admin",NA
2050082006,"06","راننده سواري",1,1,NA,2,NA,NA,NA,NA,5,831,0,"Admin",NA,"Admin",NA
2050046154,"06","زراعتکار",1,1,NA,2,NA,NA,NA,NA,4,944,2,"Admin",NA,"Admin",NA
2050022259,"06","زراعتکار",1,1,NA,2,NA,NA,NA,NA,4,952,5,"Admin",NA,"Admin",NA
2050118215,"06","زراعتکار",1,1,NA,2,NA,NA,NA,NA,5,1091,3,"Admin",NA,"Admin",NA
2050022252,"06","راننده ماشين سنگين",1,1,NA,2,NA,NA,NA,NA,4,995,2,"Admin",NA,"Admin",NA
2050118210,"06","زراعتکار",1,1,NA,2,NA,NA,NA,NA,5,718,5,"Admin",NA,"Admin",NA
2050070253,"06","زراعتکار",1,1,NA,2,NA,NA,NA,NA,5,890,5,"Admin",NA,"Admin",NA
2050034058,"06","زراعتکار",1,1,NA,2,NA,NA,NA,NA,5,1162,7,"Admin",NA,"Admin",NA
2050010055,"06","زراعتکار",1,1,NA,2,NA,NA,NA,NA,4,705,5,"admin",NA,"admin",NA
2050082002,"06","کارگر مرغداري",1,1,NA,2,NA,NA,NA,NA,5,847,0,"admin",NA,"admin",NA
2050022255,"06","زراعتکار",1,1,NA,2,NA,NA,NA,NA,5,1191,8,"Admin",NA,"Admin",NA
2050022263,"06","راننده کاميون",1,1,NA,2,NA,NA,NA,NA,4,1240,2,"Admin",NA,"Admin",NA
2050070249,"06","دامدار",1,1,NA,2,NA,NA,NA,NA,4,1360,6,"Admin",NA,"Admin",NA
2050086013,"07","از کار افتاده",1,1,NA,2,NA,NA,NA,NA,5,746,0,"Admin",NA,"Admin",NA
2050086006,"07","راننده سواري",1,1,NA,2,NA,NA,NA,NA,4,545,0,"Admin",NA,"Admin",NA
2050086012,"07","راننده سواري",1,1,NA,2,NA,NA,NA,NA,4,681,0,"Admin",NA,"Admin",NA
2050074111,"07","بقال",1,1,NA,2,NA,NA,NA,NA,4,894,1,"Admin",NA,"Admin",NA
2050110199,"07","زراعت کار",1,1,NA,2,NA,NA,NA,NA,5,931,5,"Admin",NA,"Admin",NA
2050110210,"07","کارگر ساختمان",1,1,NA,2,NA,NA,NA,NA,5,606,0,"Admin",NA,"Admin",NA
2050110208,"07","کارگر ساختماني",1,1,NA,2,NA,NA,NA,NA,4,743,3,"Admin",NA,"Admin",NA
2050086003,"07","کار گر کوره آجر پزي",1,1,NA,2,NA,NA,NA,NA,4,786,0,"Admin",NA,"Admin",NA
2050026056,"07","بيکار جوياي کار",1,1,NA,2,NA,NA,NA,NA,5,543,0,"Admin",NA,"Admin",NA
2050074099,"07","زراعتکار",1,1,NA,2,NA,NA,NA,NA,4,991,4,"Admin",NA,"Admin",NA
2050026060,"07","راننده سواري",1,1,NA,2,NA,NA,NA,NA,5,724,0,"Admin",NA,"Admin",NA
2050134111,"07","کار گر ساده ساختمان",1,1,NA,2,NA,NA,NA,NA,5,1022,1,"Admin",NA,"Admin",NA
2050086008,"07","آجر چين",1,1,NA,2,NA,NA,NA,NA,5,1111,1,"Admin",NA,"Admin",NA
2050126159,"07","داراي درآمد بدون کار",1,1,NA,1,1,NA,"046823","157",5,385,0,"Admin",NA,"Admin",NA
2050098223,"07","قصاب",1,1,NA,2,NA,NA,NA,NA,5,1144,6,"Admin",NA,"Admin",NA
2050098227,"07","مرغدار",1,1,NA,2,NA,NA,NA,NA,4,1275,4,"Admin",NA,"Admin",NA
2050098220,"07","کارگر ساده معدن",1,1,NA,2,NA,NA,NA,NA,5,1076,8,"Admin",NA,"Admin",NA
2050026065,"07","زراعتکار",1,1,NA,2,NA,NA,NA,NA,5,998,2,"Admin",NA,"Admin",NA
2050026069,"07","فرش بيستون",1,1,NA,2,NA,NA,NA,NA,5,538,0,"Admin",NA,"Admin",NA
2050110201,"07","زراعتکار",1,1,NA,2,NA,NA,NA,NA,5,996,3,"Admin",NA,"Admin",NA
2050134120,"07","کارگر ساده ساختماني",1,1,NA,2,NA,NA,NA,NA,4,710,0,"Admin",NA,"Admin",NA
