"ADDRESS","COL1","COL3","COL4","COL5"
"013041057",33134,1,1.4e+07,0
"013041057",33145,1,4e+06,0
"013041057",33156,1,150000,0
"013061083",34239,1,45000,0
"013071091",34170,1,5e+05,0
"013071092",33112,1,3.5e+07,0
"013071092",33145,1,1.2e+07,0
"013071095",34170,1,5e+05,0
"013081101",34170,1,370000,0
"013011008",34239,1,45000,0
"013071094",33190,1,5e+06,0
"013071094",33258,1,1e+06,0
"013021025",34239,1,45000,0
"013031034",33145,1,150000,0
"013041060",34170,1,5e+05,0
"013041062",34170,1,6e+05,0
"013041064",33156,1,3e+06,0
"013051069",34239,1,50000,0
"013051070",34239,1,60000,0
"013051071",34239,1,45000,0
"013051075",34239,1,70000,0
"013061084",34239,1,50000,0
"013071092",34170,1,5e+05,0
"013081104",33112,1,7e+07,0
"013081104",33145,1,5e+06,0
"013081104",34239,1,45000,0
"013081108",33179,1,4e+05,0
"013081110",33189,1,160000,0
"013051068",34239,1,45000,0
"013041053",34239,1,2e+05,0
"013041055",34170,1,5e+05,0
"013041055",34239,1,40000,0
"013041059",34170,1,5e+05,0
"013071094",34170,1,5e+05,0
"013031045",34170,1,850000,0
"013031045",34239,1,120000,0
"013051073",34239,1,45000,0
"013051076",33190,1,3e+07,0
"013021011",33225,1,50000,0
"013021011",34239,1,80000,0
"013021012",33225,1,50000,0
"013021012",34181,1,1.5e+07,0
"013021012",34239,1,70000,0
"013021013",34239,1,280000,0
"013021014",33225,1,50000,0
"013021015",33225,1,50000,0
"013021027",34239,1,60000,0
"013031039",34239,1,35000,0
"013031043",33247,1,450000,0
"013031043",34170,1,8e+05,0
"013042046",34148,1,7500000,0
"013042046",34170,1,8e+05,0
"013052076",33190,1,5e+07,0
"013052076",34239,1,120000,0
"013072096",34239,1,60000,0
"013022022",34239,1,80000,0
"013042047",33190,1,4e+07,0
"013042047",34170,1,8e+05,0
"013042048",33190,1,8e+06,0
"013042048",34170,1,8e+05,0
"013042052",34239,1,50000,0
"013012002",33190,1,1.2e+07,0
"013012002",34239,1,1e+05,0
"013012001",34239,1,60000,0
"013022020",34239,1,60000,0
"013072094",34239,1,45000,0
"013052080",34239,1,75000,0
"013052079",33134,1,5e+06,0
"013052079",33145,1,1500000,0
"013052077",34228,1,1e+05,0
"013032038",33190,1,6500000,0
"013032038",34239,1,4e+05,0
"013032039",34239,1,65000,0
"013032040",33190,1,2540000,0
"013032040",33214,1,960000,0
"013052078",33190,1,2.3e+07,0
"013052078",34239,1,1e+05,0
"013072091",34239,1,40000,0
"013042046",33190,1,4.2e+07,0
"013042046",33225,1,50000,0
"013042049",34170,1,8e+05,0
"013032032",34239,1,120000,0
"013032035",34239,1,120000,0
"013072097",34239,1,65000,0
"013062090",33258,1,1500000,0
"013062090",34170,1,6e+05,0
"013062087",33190,1,6e+06,0
"013062087",33258,1,2800000,0
"013062087",34170,1,7e+05,0
"013062087",34239,1,1e+05,0
"013032040",34239,1,20000,0
"013042055",34239,1,65000,0
"013042057",34239,1,45000,0
"013062088",33214,1,1200000,0
"013062088",33258,1,3e+06,0
"013062088",34170,1,760000,0
"013062088",34192,1,4500000,0
"013072098",34239,1,80000,0
"013072099",34239,1,120000,0
"013052066",33112,1,1.2e+08,0
"013052066",33145,1,4.5e+07,0
"013052066",34170,1,3e+05,0
"013052066",34192,1,2400000,0
"013052068",34239,1,110000,0
"013062083",34170,1,2e+05,0
"013012006",34239,1,75000,0
"013012008",33112,1,8e+07,0
"013012008",33145,1,1.6e+07,0
"013012008",34239,1,110000,0
"013012010",34239,1,1e+05,0
"013062081",33134,NA,0,2700000
"013062081",33145,NA,0,8e+05
"013062082",34170,1,260000,0
"013062082",34239,1,60000,0
"013062084",34170,1,2e+05,0
"013062085",34170,1,2e+05,0
"013082102",33190,1,3.1e+07,0
"013082102",33225,1,50000,0
"013082104",34239,1,150000,0
"013052074",33112,1,3.5e+07,0
"013052074",33145,1,3500000,0
"013052074",34239,1,4e+05,0
"013022015",33190,1,2500000,0
"013022015",34170,1,630000,0
"013022013",33190,1,1e+06,0
"013022013",34170,1,630000,0
"013022014",34170,1,630000,0
"013022012",34170,1,490000,0
"013022030",33190,1,2500000,0
"013022030",33214,1,1e+06,0
"013022026",34192,1,3e+07,0
"013022026",34239,1,150000,0
"013082101",34239,1,150000,0
"013062083",34239,1,80000,0
"013022011",33190,1,1.2e+07,0
"013022011",34170,1,630000,0
"013032033",34239,1,80000,0
"013032043",34239,1,75000,0
"013032045",34170,1,250000,0
"013042050",34170,1,8e+05,0
"013052067",34239,1,60000,0
"013052072",33190,1,1e+06,0
"013062081",33225,1,50000,0
"013082103",33225,1,50000,0
"013042051",34181,1,7500000,0
"013052072",34239,1,225000,0
"013062084",34239,1,90000,0
"013062088",34239,1,80000,0
"013073095",34239,1,160000,0
"013083106",33190,1,8e+06,0
"013083108",33190,1,5e+06,0
"013083109",33190,1,2.5e+07,0
"013083109",34192,1,1.5e+08,0
"013083109",34228,1,1.5e+07,0
"013033031",34148,1,4e+06,0
"013033031",34170,1,950000,0
"013033031",34228,1,1500000,0
"013033032",34170,1,7e+05,0
"013033033",34170,1,6e+05,0
"013033034",34170,1,4e+05,0
"013033035",33190,1,8e+06,0
"013033035",34148,1,2200000,0
"013033035",34170,1,4e+05,0
"013033035",34239,1,150000,0
"013043046",33190,1,2e+06,0
"013043046",33214,1,2e+05,0
"013043049",33225,1,50000,0
"013043048",33225,1,50000,0
"013013003",34239,1,35000,0
"013013005",34239,1,1e+05,0
"013013004",34239,1,50000,0
"013083106",34239,1,150000,0
"013083109",34239,1,1e+06,0
"013083110",33190,1,4700000,0
"013083110",33214,1,1450000,0
"013043053",33236,1,1500000,0
"013043051",33190,1,2e+06,0
"013043051",33214,1,230000,0
"013053067",33145,NA,0,7e+07
"013013009",34239,1,40000,0
"013023023",34239,1,4e+05,0
"013023025",33190,1,7800000,0
"013023021",34239,1,80000,0
"013033037",34239,1,150000,0
"013023027",34170,1,560000,0
"013023026",33145,1,7e+07,0
"013023026",33156,1,5e+05,0
"013023026",33167,1,1e+06,0
"013023026",34170,1,2e+05,0
"013023030",34170,1,560000,0
"013023030",34239,1,120000,0
"013073086",33236,1,2600000,0
"013063084",34239,1,180000,0
"013023016",34148,1,6500000,0
"013053077",34239,1,170000,0
"013053079",34239,1,110000,0
"013053080",34192,1,6e+07,3e+07
"013063081",33190,1,4e+06,0
"013033045",34239,1,2e+05,0
"013043059",34170,1,2e+05,0
"013043060",33258,1,1800000,0
"013043060",34170,1,2e+05,0
"013043058",33225,1,50000,0
"013043058",33258,1,2e+06,0
"013043056",33258,1,2150000,0
"013043056",34170,1,2e+05,0
"013043056",34239,1,75000,0
"013023014",34192,1,1.2e+07,0
"013023011",34239,1,70000,0
"013083099",34181,1,7e+06,0
"013083097",33236,1,5e+05,0
"013083098",33236,1,3e+05,0
"013083098",34228,1,4e+06,0
"013083098",34239,1,80000,0
"013083096",33236,1,320000,0
"013083096",34239,1,46000,0
"013063081",34239,1,150000,0
"013063082",34239,1,80000,0
"013033041",34239,1,20000,0
"013033044",34170,1,50000,0
"013043051",33247,1,2200000,0
"013043054",33258,1,3500000,0
"013043054",34170,1,5e+05,0
"013063083",33190,1,1.2e+07,0
"013023022",33258,1,1500000,0
"013023023",33258,1,2700000,0
"013023023",34181,1,4e+06,0
"013023024",33258,1,2e+06,0
"013053065",33190,1,1e+07,0
"013053064",33190,1,4e+06,0
"013053064",33214,1,950000,0
"013053064",34239,1,1e+05,0
"013043055",33190,1,9500000,0
"013043055",33214,1,5e+05,0
"013043055",33236,1,1500000,0
"013043055",33258,1,2e+06,0
"013073092",33190,1,1500000,0
"013023021",33258,1,2270000,0
"013033038",34239,1,40000,0
"013033039",34239,1,40000,0
"013033037",33112,1,1e+08,0
"013073094",34192,1,8.5e+07,0
"013073094",34239,1,3e+05,0
"013073095",33190,1,3300000,0
"013073095",33214,1,1700000,0
"013013001",34239,1,30000,0
"013013006",33112,1,8e+07,0
"013013006",33145,1,7e+06,0
"013013006",33236,1,1700000,0
"013013006",33247,1,1300000,0
"013013010",33190,1,9e+06,0
"013073093",33190,1,2e+07,0
"013083103",34170,1,5e+05,0
"013053074",33225,1,50000,0
"013053072",33225,1,50000,0
"013053072",34239,1,30000,0
"013083105",34181,1,2e+07,0
"013083105",34239,1,3e+05,0
"013083101",34170,1,5e+05,0
"013033042",34170,1,60000,0
"013023027",34239,1,35000,0
"013023014",34239,1,1e+05,0
"013073088",33190,1,1.8e+07,0
"013073088",33258,1,1600000,0
"013073088",34170,1,5e+05,0
"013053074",34239,1,50000,0
"013083101",34239,1,60000,0
"013043058",34170,1,2e+05,0
"013023026",34239,1,50000,0
"013083100",34239,1,20000,0
"013083099",34239,1,1e+05,0
"013073088",34239,1,70000,0
"013073086",34170,1,440000,0
"013083103",34239,1,2e+05,0
"013083104",33190,1,5e+06,0
"013013006",34239,1,110000,0
"013023029",34170,1,60000,0
"013033044",34239,1,30000,0
"013043055",34170,1,7e+05,0
"013073090",34239,1,14000,0
"013073093",34239,1,3e+05,0
"013053062",34192,1,3.5e+07,0
"013053062",34239,1,1e+06,0
"013084108",33236,1,550000,0
"013084107",34170,1,1e+05,0
"013084107",34239,1,3e+05,0
"013084106",33190,1,2e+06,0
"013084106",33225,1,50000,0
"013024017",34239,1,50000,0
"013054062",34192,1,1.7e+07,0
"013054062",34228,1,2500000,0
"013054062",34239,1,50000,0
"013054065",33190,1,5e+06,0
"013054063",33236,1,620000,0
"013054063",34239,1,140000,0
"013014003",33190,1,1800000,0
"013014003",33258,1,2700000,0
"013014003",34239,1,75000,0
"013014005",33190,1,9e+06,0
"013014005",33236,1,3200000,0
"013014005",34239,1,1e+05,0
"013084110",33214,1,1400000,0
"013054061",33236,1,450000,0
"013014002",33258,1,2650000,0
"013014002",34239,1,55000,0
"013014001",33258,1,2850000,0
"013054076",33190,1,2900000,0
"013054076",33214,1,1100000,0
"013054078",33190,1,5e+06,0
"013054079",34239,1,32000,0
"013034034",33190,1,1250000,0
"013044046",34228,1,4e+06,0
"013044046",34239,1,60000,0
"013044047",33112,1,6e+07,0
"013044047",33145,1,1500000,0
"013044047",34192,1,8.5e+07,0
"013054066",34170,1,370000,0
"013054070",34170,1,360000,0
"013054070",34239,1,140000,0
"013044055",33236,1,350000,0
"013054067",34170,1,360000,0
"013084109",33190,1,5e+06,0
"013044052",33190,1,4e+06,0
"013044052",33214,1,1e+06,0
"013044055",34239,1,75000,0
"013084096",33190,1,2e+07,0
"013084098",33190,1,1e+06,0
"013084098",34239,1,57000,0
"013014010",33190,1,2e+06,0
"013034036",33190,1,2e+07,0
"013034037",34239,1,50000,0
"013024021",33258,1,1740000,0
"013024022",33258,1,1270000,0
"013024023",33258,1,2e+06,0
"013024025",33258,1,2300000,0
"013024025",34170,1,3e+05,0
"013024024",33190,1,3e+06,0
"013024024",33258,1,3e+06,0
"013084097",33112,1,5.5e+07,0
"013084097",33134,1,2e+06,0
"013084097",34239,1,50000,0
"013014008",33190,1,2500000,0
"013064083",33190,1,3e+06,0
"013064083",33214,1,1080000,0
"013064084",33190,1,1.2e+07,0
"013064084",34239,1,150000,0
"013024022",34170,1,1e+05,0
"013024029",33190,1,9e+06,0
"013054075",33258,1,1300000,0
"013024012",34126,1,2e+07,0
"013044058",33190,1,1e+07,0
"013044057",33190,1,1.1e+07,0
"013044057",33214,1,1100000,0
"013074087",33112,1,5e+07,0
"013074087",33134,1,9e+06,0
"013074087",33225,1,50000,0
"013054071",33258,1,1500000,0
"013024030",33190,1,5e+06,0
"013054068",34170,1,360000,0
"013054074",33258,1,1700000,0
"013084105",33134,1,3e+07,0
"013054073",33258,1,1400000,0
"013084101",33236,1,2e+05,0
"013034044",33190,1,1.6e+07,0
"013044058",33258,1,2400000,0
"013044060",33190,1,3500000,0
"013044060",33258,1,3e+06,0
"013024024",34170,1,1e+05,0
"013024026",34239,1,210000,0
"013054069",34170,1,360000,0
"013074089",34239,1,70000,0
"013084105",33145,1,3e+06,0
"014021032",33225,1,650000,0
"014031047",34250,1,1800000,0
"014031050",33258,1,1700000,0
"014051094",34127,1,8e+08,0
"014011002",33258,1,2120000,0
"014011002",34115,2,150000,0
"014011003",33258,1,1500000,0
"014021033",34115,2,3e+05,0
"014021033",34126,2,450000,0
"014021033",34239,1,250000,0
"014021034",33225,1,650000,0
"014021035",33225,1,650000,0
"014031043",33190,1,5364000,0
"014021030",34126,1,3e+05,0
"014021024",33236,1,8e+05,0
"014021024",33247,1,2e+06,0
"014031047",34261,1,4e+06,0
"014031050",34250,1,2e+06,0
"014031050",34261,1,4e+06,0
"014041063",34148,NA,0,6e+06
"014051084",33190,1,5e+06,0
"014021032",34126,2,370000,0
"014021032",34192,1,70000,0
"014021032",34239,1,110000,0
"014051095",34148,NA,0,4e+06
"014011002",34239,1,80000,0
"014011003",34115,2,2e+05,0
"014011003",34239,1,110000,0
"014011005",33258,1,2500000,0
"014011005",34115,2,4e+05,0
"014011005",34239,1,120000,0
"014021020",33190,1,1e+05,0
"014021022",33258,1,2700000,0
"014021023",33258,1,2200000,0
"014021026",34115,1,2e+05,0
"014021031",33225,1,650000,0
"014021034",34115,2,3e+05,0
"014021034",34239,1,80000,0
"014021035",34115,2,5e+05,0
"014021035",34192,1,1e+06,0
"014022022",33258,1,2e+06,0
"014042075",33190,1,2.3e+07,0
"014042075",34126,1,2e+05,0
"014042054",33190,1,2.5e+07,0
"014022013",33190,1,2e+07,0
"014042066",34148,NA,0,3e+06
"014052094",34148,NA,0,1.4e+07
"014032049",33190,1,5e+07,0
"014012005",33258,1,2100000,0
"014012004",33258,1,1700000,0
"014042078",34148,NA,0,3e+06
"014042079",34148,NA,0,6e+06
"014042080",34148,NA,0,4e+06
"014042065",33190,1,2.6e+07,0
"014042065",33440,8,950000,0
"014022026",33190,1,4e+06,0
"014042056",33112,1,2.5e+07,0
"014042063",33451,8,450000,0
"014012002",33258,1,1200000,0
"014012001",33258,1,1200000,0
"014012003",33190,1,2e+07,0
"014012003",33258,1,2400000,0
"014022029",33190,1,5e+06,0
"014042060",33190,1,2600000,0
"014042060",34127,1,1e+07,0
"014042076",34148,NA,0,4500000
"014042077",34148,NA,0,7e+06
"014052083",33190,1,1.4e+07,0
"014052084",33190,1,8500000,0
"014043076",33247,1,450000,0
"014043077",33247,1,450000,0
"014043077",34148,NA,0,7e+05
"014043078",33247,1,450000,0
"014043079",33247,1,450000,0
"014023039",33225,1,620000,0
"014023036",34126,2,3e+05,0
"014033050",34126,1,3e+05,0
"014023006",33190,1,1.6e+07,0
"014023008",34126,1,5e+05,0
"014033045",33258,1,2200000,0
"014013001",33190,1,5e+06,0
"014043080",33247,1,450000,0
"014033044",33258,1,2800000,0
"014023012",33190,1,2e+06,0
"014023013",33190,1,1800000,0
"014053087",33190,1,6e+06,0
"014023029",33258,1,1730000,0
"014023029",34115,2,3e+05,0
"014023032",34272,1,350000,0
"014023023",33190,1,4500000,0
"014023011",33190,1,3e+06,0
"014023026",34126,2,250000,0
"014023030",33190,1,4e+06,0
"014023034",33190,1,1e+07,0
"014043059",33112,1,2.5e+07,0
"014053083",33190,1,1e+06,0
"014043063",33190,1,2.2e+07,0
"014033043",33112,1,8.5e+07,0
"014033043",34126,2,450000,0
"014023034",34272,1,4e+05,0
"014043061",33258,1,1650000,0
"014043065",33225,1,803000,0
"014033043",34239,1,160000,0
"014024033",33258,1,4800000,0
"014024031",33258,1,3e+06,0
"014024034",33258,1,2500000,0
"014034046",33112,1,2e+08,0
"014044061",33258,1,1500000,0
"014054082",33429,1,605000,0
"014054082",34126,2,140000,0
"014054084",33429,1,605000,0
"014014001",33190,1,6e+06,0
"014024020",33190,1,1.4e+07,0
"014054081",33429,1,605000,0
"014054085",33429,1,605000,0
"014044064",33112,1,1.5e+07,0
"014024009",33258,1,2e+06,0
"014024026",33258,1,2e+06,0
"014024028",33258,1,2500000,0
"014024028",33451,1,8e+05,0
"014044072",33258,1,3e+06,0
"014044073",33112,1,3.5e+07,0
"014044073",33258,1,2300000,0
"014044074",33258,1,3200000,0
"014044075",33258,1,2600000,0
"014024027",33258,1,5e+06,0
"014024029",33190,1,3e+06,0
"014024030",33258,1,2900000,0
"014024024",34126,1,1200000,0
"014024010",33258,1,7e+06,0
"014024022",34126,1,8e+05,0
"014024021",34126,1,1200000,0
"014024021",34148,1,7e+06,0
"015011007",34239,1,120000,0
"015011009",34239,1,65000,0
"015011006",34239,1,110000,0
"015041046",34239,1,90000,0
"015041049",33189,1,1.5e+07,0
"015041047",33190,1,4e+05,0
"015041048",34239,1,160000,0
"015041050",33190,1,2500000,0
"015021022",33134,1,8e+07,1e+08
"015021022",33145,1,3e+07,8e+07
"015021022",33156,1,3e+05,0
"015021022",33167,1,5e+05,0
"015021022",33236,1,3250000,0
"015021021",33214,1,450000,0
"015021021",34239,1,30000,0
"015021023",34239,1,3e+05,0
"015051056",34239,1,120000,0
"015051058",34239,1,120000,0
"015051060",34239,1,50000,0
"015051059",33190,1,2e+06,0
"015081087",34239,1,120000,0
"015081089",34239,1,70000,0
"015081086",33112,1,5e+07,0
"015081086",33145,1,7e+06,0
"015081086",34239,1,150000,0
"015081090",34239,1,1e+05,0
"015021018",34239,1,160000,0
"015021017",33214,1,450000,0
"015021017",34239,1,150000,0
"015021020",34126,1,7e+05,0
"015021020",34228,1,170000,0
"015071083",34239,1,150000,0
"015051061",33190,1,3e+06,0
"015051065",34239,1,80000,0
"015051063",33190,1,2e+06,0
"015051062",34228,1,90000,0
"015061079",34239,1,130000,0
"015061076",34239,1,110000,0
"015061077",33214,1,1250000,0
"015061077",34181,1,3200000,0
"015061077",34239,1,90000,0
"015041051",34239,1,70000,0
"015041054",34239,1,50000,0
"015031039",33190,1,6e+06,0
"015031037",33190,1,2e+06,0
"015031042",33190,1,2.5e+07,0
"015031041",33145,1,46500000,0
"015031043",33190,1,8e+07,0
"015031043",33236,1,3500000,0
"015031043",33247,1,2500000,0
"015061070",34239,1,120000,0
"015061067",34239,1,110000,0
"015061069",33112,1,1.5e+07,0
"015061069",33145,1,8e+06,0
"015061068",34239,1,115000,0
"015021012",34239,1,2e+05,0
"015021014",34148,1,1e+07,9e+06
"015021014",34239,1,250000,0
"015091094",34239,1,160000,0
"015091093",34239,1,80000,0
"015091095",34239,1,1e+05,0
"015091092",34239,1,90000,0
"015031031",34239,1,120000,0
"015031032",34239,1,150000,0
"015031034",34239,1,80000,0
"015061073",34148,NA,0,3500000
"015061073",34239,1,85000,0
"015061074",34228,1,80000,0
"015011001",33316,1,5e+07,0
"015011001",33327,1,3e+06,0
"015011001",33349,1,2e+07,0
"015011005",34239,1,40000,0
"015031027",34239,1,80000,0
"015031026",34239,1,120000,0
"015091091",33190,1,2e+06,0
"015091091",34239,1,110000,0
"015031030",33190,1,6e+06,0
"015031030",34239,1,80000,0
"015031028",34239,1,80000,0
"015031029",34239,1,140000,0
"015042054",34239,1,70000,0
"015042055",34228,1,20000,0
"015042052",34239,1,50000,0
"015012009",33225,1,6e+05,0
"015012009",34239,1,170000,0
"015012007",34239,1,90000,0
"015012008",34239,1,450000,0
"015082085",34239,1,170000,0
"015082084",34239,1,350000,0
"015082081",33112,1,9e+07,0
"015082081",33145,1,1.6e+07,0
"015082081",34148,1,6.1e+07,0
"015082081",34192,1,5.7e+07,0
"015082081",34228,1,3e+06,0
"015082081",34239,1,2e+05,0
"015022011",33225,1,6e+05,0
"015022011",34228,1,3e+06,0
"015022011",34239,1,2e+05,0
"015022014",34148,1,8700000,1.1e+07
"015022014",34181,1,4350000,0
"015022014",34239,1,150000,0
"015022012",33225,1,6e+05,0
"015022012",34181,1,2400000,0
"015022012",34239,1,350000,0
"015022015",33225,1,550000,0
"015022013",33225,1,6e+05,0
"015022013",34148,1,7e+06,0
"015022013",34239,1,250000,0
"015032032",34239,1,60000,0
"015052061",33214,1,1600000,0
"015052065",33190,1,13500000,0
"015032026",34239,1,250000,0
"015032030",34239,1,50000,0
"015032027",34239,1,55000,0
"015032029",33214,1,8e+05,0
"015032029",34239,1,40000,0
"015062067",34239,5,55000,0
"015062069",34239,1,150000,0
"015062068",34239,1,180000,0
"015062066",34228,1,16100000,0
"015062066",34239,1,250000,0
"015062072",34239,1,1e+05,0
"015092093",34239,1,130000,0
"015092094",34239,1,90000,0
"015092092",34148,1,6e+06,0
"015092092",34239,1,270000,0
"015092095",34239,1,250000,0
"015092091",34239,1,70000,0
"015052059",34148,4,4e+06,0
"015052059",34228,1,1e+05,0
"015052060",34239,1,250000,0
"015052058",34239,1,150000,0
"015022019",34239,1,50000,0
"015022020",34239,1,50000,0
"015022017",34239,1,310000,0
"015072076",34239,1,1e+05,0
"015062074",34181,1,2500000,0
"015062075",34239,1,80000,0
"015062071",34239,1,70000,0
"015062073",34239,1,110000,0
"015012003",34239,1,1e+05,0
"015012001",34239,1,180000,0
"015012002",34148,1,8100000,0
"015012002",34228,1,5e+06,0
"015012002",34239,1,2e+05,0
"015012005",34239,1,120000,0
"015042048",34239,1,110000,0
"015042046",34239,1,2e+05,0
"015042049",34239,1,90000,0
"015082086",34239,1,40000,0
"015082087",34181,1,2300000,0
"015082087",34239,1,140000,0
"015082088",34239,1,30000,0
"015032040",34239,1,50000,0
"015032039",34239,1,40000,0
"015032022",34239,1,60000,0
"015032025",33134,1,2.8e+07,0
"015032025",33145,1,7e+06,0
"015032025",33156,1,3e+05,0
"015032025",34148,1,1.5e+07,0
"015032025",34239,1,40000,0
"015032023",34181,1,1500000,0
"015032023",34239,1,160000,0
"015093087",34148,1,4e+06,0
"015093088",34239,1,1e+05,0
"015023016",33225,1,60000,0
"015023016",33236,1,170000,0
"015023019",34228,1,5e+06,0
"015023017",34228,1,3e+06,0
"015023017",34239,1,2e+05,0
"015063071",34239,1,22000,0
"015063073",34239,1,45000,0
"015063074",34228,1,2e+05,0
"015083083",34239,1,70000,0
"015083084",33214,1,1300000,0
"015033043",34148,1,7500000,0
"015093090",34239,1,30000,0
"015033045",34239,1,80000,0
"015013004",33214,1,6e+05,0
"015013004",34239,1,2e+05,0
"015013002",34126,1,5e+05,0
"015013002",34228,1,1500000,0
"015013003",34148,1,6800000,0
"015013003",34239,1,80000,0
"015043047",34239,1,50000,0
"015073079",33190,1,5e+06,0
"015053056",34239,1,30000,0
"015033021",34239,1,2e+05,0
"015033024",34239,1,50000,0
"015033031",33225,1,60000,0
"015033032",34239,1,30000,0
"015033033",33225,1,40000,0
"015043054",34159,1,7e+05,0
"015043053",33112,1,1.2e+07,0
"015033025",34239,1,70000,0
"015033029",34239,1,40000,0
"015033028",34239,1,70000,0
"015013007",34239,1,70000,0
"015023012",34239,1,27000,0
"015023015",34239,1,120000,0
"015023013",34239,1,290000,0
"015023014",34239,1,80000,0
"015073079",34159,1,2.5e+07,0
"015053059",34239,1,2e+05,0
"015033023",34239,1,1e+05,0
"015033026",34239,1,50000,0
"015033042",33112,1,3e+07,0
"015033041",33112,1,4e+07,0
"015013002",34239,1,3e+05,0
"015093086",34239,1,50000,0
"015023016",34239,1,1e+05,0
"015023019",34239,1,50000,0
"015063072",34239,1,50000,0
"015063075",34239,1,130000,0
"015083085",34239,1,1e+05,0
"015083084",34239,1,160000,0
"015013006",34181,1,5e+05,0
"015013006",34228,1,1350000,0
"015013006",34239,1,70000,0
"015013009",34239,1,30000,0
"015023011",34239,1,270000,0
"015063070",34239,1,120000,0
"015033031",34160,NA,0,3e+06
"015033033",34148,NA,0,6e+06
"015033035",33225,1,60000,0
"015033040",33145,1,18500000,0
"015043053",34148,1,1800000,0
"015043053",34239,1,76000,0
"015043055",34239,1,2e+05,0
"015084082",33190,1,28500000,0
"015084083",34239,1,50000,0
"015084084",33214,1,1500000,0
"015084084",34239,3,350000,0
"015084081",34239,1,2e+05,0
"015094086",34239,1,50000,0
"015094087",34239,1,60000,0
"015094088",34239,1,1e+05,0
"015094089",34239,1,170000,0
"015094090",34239,1,80000,0
"015064073",34239,1,160000,0
"015064074",34239,1,120000,0
"015064071",34239,1,80000,0
"015044052",34181,1,7e+06,0
"015044052",34239,1,80000,0
"015044054",34239,1,180000,0
"015044055",34181,1,2500000,0
"015044055",34239,1,120000,0
"015044051",34239,1,250000,0
"015024015",33190,1,8e+06,0
"015024013",33112,1,2e+07,0
"015024013",33134,1,2500000,0
"015024013",33420,1,150000,0
"015034029",34239,1,70000,0
"015034026",34239,1,45000,0
"015034028",34239,1,80000,0
"015064067",33190,1,1e+05,0
"015064066",33190,1,6e+05,0
"015064068",33190,1,8e+05,0
"015064070",33190,1,8e+05,0
"015044041",34239,1,8000,0
"015044042",34239,1,120000,0
"015044044",34239,1,40000,0
"015044043",34239,1,60000,0
"015034023",33225,1,50000,0
"015034023",34239,1,30000,0
"015034025",34239,1,40000,0
"015024007",34181,1,6500000,0
"015024007",34239,1,210000,0
"015024006",34239,1,2e+05,0
"015074076",34239,1,250000,0
"015074078",34126,1,3e+05,0
"015074078",34239,1,220000,0
"015064062",33190,1,1.5e+07,0
"015064061",33225,1,480000,0
"015064064",33112,1,1.5e+07,0
"015014002",34126,1,70000,0
"015014002",34239,1,80000,0
"015014005",34126,1,150000,0
"015014005",34239,1,120000,0
"015014004",34181,1,1450000,0
"015014004",34239,1,250000,0
"015014003",34126,1,2e+05,0
"015014003",34239,1,220000,0
"015034038",33214,1,1200000,0
"015034036",34148,NA,0,1.5e+07
"015034036",34239,1,70000,0
"015024019",33190,1,1250000,0
"015024018",33190,1,1210000,0
"015024017",33190,1,3e+06,0
"015024020",33190,1,2617000,0
"015054057",33190,1,4e+05,0
"015054056",33190,1,12500000,0
"015054060",33190,1,4200000,0
"015044049",33190,1,1600000,0
"015044048",33190,1,850000,0
"015044048",34239,1,162000,0
"015044047",33190,1,1600000,0
"015044046",33190,1,460000,0
"015044046",34239,1,91000,0
"016041040",33214,1,1170000,0
"016041040",34239,1,350000,0
"016031035",34126,1,5700000,0
"016031035",34181,1,2500000,0
"016031035",34228,1,7e+06,0
"016051069",33214,1,1300000,0
"016071081",33112,1,4.5e+07,0
"016061077",33214,1,1e+06,0
"016011003",34148,1,3200000,1800000
"016042040",34228,1,6e+06,0
"016042038",33112,1,4e+07,0
"016042036",34148,NA,0,1900000
"016012005",33112,1,2.2e+07,0
"016012009",33214,1,950000,0
"016042052",34126,1,1e+05,0
"016042052",34228,1,1200000,0
"016012011",33190,1,5500000,0
"016012011",34148,1,1.8e+07,0
"016042060",33190,1,1.2e+07,0
"016042060",33214,1,8e+05,0
"016042060",34192,1,2.5e+07,2.3e+07
"016022018",33190,1,3450000,0
"016012014",34148,NA,0,6e+06
"016022020",34115,1,6e+05,0
"016022020",34148,1,17350000,0
"016022020",34240,1,7e+05,750000
"016042057",33214,1,1600000,0
"016042057",33236,1,2500000,0
"016042057",34148,NA,0,2e+06
"016012010",33214,1,1550000,0
"016012013",33112,1,31400000,0
"016062070",34228,1,4e+06,0
"016072080",33214,1,260000,0
"016072080",34148,1,1e+07,8e+06
"016062075",34240,1,6e+05,0
"016042041",34148,1,1.8e+07,0
"016042056",33190,1,2e+06,0
"016042051",34126,1,30000,0
"016042051",34148,NA,0,4700000
"016042051",34228,1,850000,0
"016042052",34239,1,1e+05,0
"016042054",34148,1,1600000,0
"016022016",34239,1,70000,0
"016042043",33190,1,1e+07,0
"016042043",33214,1,3e+05,0
"016042044",33190,1,2e+07,0
"016032032",33214,1,6e+05,0
"016032032",34239,1,1e+05,0
"016032033",33190,1,2e+07,0
"016032034",33190,1,2e+06,0
"016032035",33214,1,1e+05,0
"016062066",33393,1,1e+07,0
"016042045",33214,1,950000,0
"016042045",34272,1,4100000,0
"016022025",33190,1,3e+06,0
"016022025",34115,1,2e+05,0
"016022025",34148,NA,0,7e+06
