"ADDRESS","COL01","COL03","COL04","COL05","COL06","COL07","COL08"
"004084087","01",0,0,0,0,3250000,0
"004054056","01",0,0,9e+05,0,0,0
"004054058","01",0,9e+05,0,0,0,0
"004074079","01",0,0,0,1440000,0,0
"004074079","02",0,0,0,360000,0,0
"004074077","01",0,0,7e+06,0,0,13500000
"004074076","03",0,0,0,0,3e+06,0
"004044051","01",0,0,0,0,0,7e+06
"004044055","01",17600000,0,0,0,0,0
"004014018","01",31369610,0,0,0,0,0
"004014019","01",0,4240000,0,0,0,3e+06
"004064067","02",0,0,0,0,0,5e+05
"004064066","01",0,0,0,0,0,3e+06
"004064066","08",0,0,0,960000,0,0
"004064070","02",0,0,0,0,0,4e+05
"004064068","01",0,0,5e+06,0,0,0
"004084092","01",0,0,0,2280000,0,6300000
"004084093","04",0,0,0,0,0,3e+05
"004034049","01",0,0,0,0,2e+05,7e+05
"004114107","01",0,0,1500000,0,0,3600000
"004114108","01",0,0,0,6e+05,0,4e+06
"004114108","02",0,0,0,6e+05,0,0
"004114106","01",0,0,0,1e+06,0,5e+05
"004114106","03",13200000,0,0,0,0,0
"004114110","01",0,0,0,1200000,0,1500000
"004024032","01",0,3500000,0,0,0,0
"004114109","01",0,0,0,0,0,3600000
"004084095","01",0,1e+07,0,0,0,0
"004034048","01",0,0,0,0,0,1500000
"004104101","01",0,0,0,0,0,2700000
"004104102","01",0,0,0,0,0,2e+06
"004104103","01",0,0,0,1400000,0,0
"004104105","02",0,0,0,0,0,4e+06
"004144120","01",0,3e+06,0,0,0,0
"004014021","01",0,0,0,692000,0,2500000
"004014021","02",0,0,0,692000,0,0
"004014023","01",15220000,0,0,0,0,0
"004014025","01",0,0,0,0,0,5e+06
"004014007","01",0,0,0,0,0,150000
"004014006","01",0,3e+06,0,0,0,0
"004014009","01",0,6720000,0,0,0,0
"005021033","01",0,0,0,0,7800000,0
"005021044","01",0,0,0,0,0,5e+06
"005031052","01",0,0,0,2100000,0,0
"005031055","01",0,0,0,1200000,0,0
"005031055","02",0,10800000,0,0,0,0
"005051073","06",0,0,0,640000,0,0
"005051080","01",0,0,7e+06,0,0,24500000
"005071083","01",0,0,0,0,0,12450000
"005091102","01",0,0,0,4800000,0,3e+06
"005101111","01",0,0,0,2e+06,0,0
"005111116","01",0,0,0,1200000,0,5e+05
"005111118","01",0,1800000,0,1400000,0,0
"005111118","02",0,0,0,0,1e+06,0
"005011017","02",0,0,0,1800000,0,0
"005011019","03",0,0,0,960000,0,0
"005021027","01",0,5e+06,0,0,0,0
"005021049","05",0,0,0,640000,0,0
"005041057","01",0,0,0,3600000,0,0
"005051077","01",0,0,0,1240000,0,7e+06
"005011002","01",0,0,0,0,0,9e+06
"005031051","01",0,0,0,1200000,0,0
"005091103","01",0,0,0,0,0,1500000
"005051079","01",13760000,0,0,0,0,0
"005101106","01",0,0,0,3.5e+07,0,0
"005021047","01",0,1.5e+07,0,0,0,0
"005081088","01",0,0,0,0,0,4e+06
"005091096","01",0,0,0,2160000,0,0
"005091097","01",0,0,0,1800000,0,0
"005091098","02",0,0,0,1800000,0,0
"005091099","06",0,0,0,8e+05,0,0
"005101107","01",0,0,0,3e+07,0,0
"005101110","01",0,0,0,3e+07,0,0
"005011008","01",0,0,0,0,0,5e+05
"005011009","01",0,0,0,1800000,0,0
"005011013","01",0,0,0,0,0,1e+06
"005011014","01",0,0,0,2800000,0,0
"005011015","01",0,0,0,0,7e+06,0
"005021024","01",0,0,0,1800000,0,0
"005011007","01",0,0,0,0,110000,6e+06
"005021038","01",0,7e+06,0,0,0,0
"005021039","01",0,0,0,1.3e+07,0,0
"005051072","01",0,0,0,1800000,0,0
"005101108","01",0,0,0,3e+07,0,0
"005101109","01",0,0,0,3e+07,0,0
"005041060","01",0,0,0,1800000,0,0
"005081091","01",0,0,0,0,7e+06,0
"005021037","01",0,3.6e+07,0,0,0,0
"005081094","01",0,4200000,0,0,0,0
"005022016","01",0,0,0,1800000,0,0
"005022021","01",0,18600000,0,0,0,0
"005052075","01",0,0,0,1120000,0,0
"005052072","01",0,0,0,960000,0,0
"005052068","01",0,0,0,0,0,1e+06
"005102108","01",0,0,0,3e+07,0,0
"005112120","01",0,0,0,0,0,1.3e+07
"005102110","01",0,0,0,5e+06,0,0
"005012006","01",0,0,0,1080000,0,0
"005022023","01",0,0,0,0,0,2e+06
"005022038","01",0,10800000,0,0,0,0
"005052067","01",0,0,0,0,0,5e+06
"005052069","01",0,0,0,1440000,0,1300000
"005052071","01",0,4800000,0,0,0,0
"005042058","01",0,4e+06,0,0,0,0
"005042059","01",0,7e+06,0,0,0,0
"005102109","01",0,0,0,6020000,0,5e+05
"005112111","01",0,0,0,0,0,2e+05
"005012006","06",0,0,0,1200000,0,0
"005022020","01",0,0,0,1200000,0,1500000
"005022044","01",0,6e+06,0,0,0,0
"005022045","01",0,6600000,0,0,0,0
"005022046","01",0,8e+06,0,0,0,0
"005092096","01",0,5e+06,0,0,0,5e+05
"005092100","03",0,3600000,0,0,0,0
"005092100","04",0,4200000,0,0,0,0
"005072081","01",0,0,2e+06,7e+06,0,4800000
"005092092","01",0,0,0,3e+05,0,5e+06
"005102107","01",0,2700000,0,0,0,0
"005052074","01",0,0,0,0,0,1.8e+07
"005012009","01",0,3e+06,0,0,0,0
"005012012","01",0,2e+06,0,11200000,0,0
"005042056","01",0,1e+06,0,0,0,0
"005052073","01",0,0,0,1e+06,0,1e+06
"005012001","01",0,0,0,1500000,0,0
"005102106","01",0,6e+06,0,0,0,0
"005042064","07",0,0,0,1200000,0,0
"005042063","01",0,3e+06,0,0,0,0
"005082090","01",0,0,0,13720000,0,0
"005092093","01",0,0,0,1500000,0,0
"005092094","01",0,0,0,1500000,0,0
"005092095","01",0,0,0,2500000,0,0
"005082090","04",0,0,0,0,960000,0
"005092102","01",0,0,0,0,0,1e+06
"005092101","01",0,0,0,1200000,0,0
"005082086","01",0,0,0,1440000,0,3600000
"005092104","01",10200000,0,0,0,0,0
"005103109","01",0,0,0,2400000,0,1200000
"005023016","01",0,1e+06,0,0,0,0
"005033046","01",0,0,0,1800000,0,0
"005023017","01",0,1e+06,0,0,0,0
"005083087","01",0,0,0,1500000,0,0
"005023019","01",0,0,0,2400000,0,0
"005033047","02",1.2e+07,0,0,0,0,0
"005103110","01",0,0,0,720000,0,0
"005053074","01",0,0,0,1200000,0,0
"005053075","01",0,0,0,1.3e+07,0,0
"005083089","01",14400000,0,0,0,0,0
"005113113","01",0,5e+06,0,0,0,0
"005023026","01",0,0,0,0,0,23500000
"005073078","01",0,0,0,1400000,0,0
"005013004","01",0,0,0,2e+06,0,0
"005113114","01",0,5e+06,0,0,0,0
"005073079","01",0,0,0,1500000,0,0
"005113117","01",0,0,0,1500000,0,0
"005033052","01",0,1.2e+07,0,0,0,0
"005033053","01",0,0,0,0,0,5e+05
"005033051","01",0,1200000,0,0,0,0
"005113119","01",0,0,0,1200000,0,0
"005013003","01",0,0,750000,0,0,0
"005013005","01",0,0,0,0,0,4600000
"005023018","01",0,2e+06,0,0,0,0
"005023023","01",14400000,0,0,0,0,0
"005103104","01",6840000,0,0,0,0,0
"005113116","01",0,0,0,1500000,0,1800000
"005113118","01",0,0,0,1200000,0,0
"005023045","01",14200000,0,0,0,0,0
"005013012","01",0,0,0,0,0,8400000
"005023038","01",12100000,0,0,0,0,0
"005023029","01",0,0,0,0,0,2e+06
"005073077","09",0,0,0,1200000,0,0
"005093097","01",0,7e+07,0,0,0,0
"005023044","01",0,0,0,0,0,1.7e+07
"005093093","01",0,8e+05,0,0,0,0
"005093091","01",0,3400000,0,2800000,0,0
"005043058","01",0,0,0,3e+06,0,0
"005023041","08",0,0,0,960000,0,0
"005053067","01",0,0,3e+06,0,0,0
"005043060","01",0,0,0,0,0,3e+06
"005054070","01",0,1.2e+07,0,0,4800000,0
"005054075","01",0,0,0,0,0,4500000
"005054074","01",0,0,1.5e+07,0,0,0
"005024036","01",0,0,0,1420000,0,0
"005094098","01",0,0,5e+06,0,0,0
"005034054","01",22400000,0,0,0,0,0
"005044063","01",0,1e+06,0,0,0,0
"005044064","01",0,0,0,0,0,3e+06
"005014013","03",0,0,0,1200000,0,0
"005014012","01",0,0,0,1400000,0,0
"005014011","01",0,0,0,1200000,0,0
"005034046","01",0,0,0,0,0,1e+06
"005104104","01",0,0,4900000,0,0,1e+06
"005024025","01",12720000,0,0,0,0,0
"005074078","01",0,0,0,0,0,2e+06
"005034055","01",0,0,0,0,0,4e+06
"005084085","01",12720000,0,0,0,0,2400000
"005084083","01",22800000,0,0,0,0,0
"005034053","01",0,0,0,1500000,0,0
"005074079","01",0,0,0,0,0,1e+06
"005034047","01",1.4e+07,0,0,0,0,0
"005034048","01",0,0,5e+06,1500000,0,2e+06
"005114111","01",0,6e+06,0,0,0,2500000
"005114112","01",0,0,0,0,0,7e+06
"005104101","01",0,1.8e+07,0,0,0,0
"005024027","01",0,0,1e+07,0,0,0
"005024029","01",0,0,0,10600000,0,0
"005024030","01",0,1.6e+07,1.5e+07,0,0,0
"005024028","01",0,5e+06,0,0,0,4500000
"005024018","02",0,0,0,2400000,0,0
"005014014","01",0,0,0,1300000,0,0
"005074077","01",0,0,0,0,0,5e+05
"005074076","01",0,0,0,0,0,3700000
"005024035","01",0,1.2e+07,0,0,0,0
"005024026","01",0,0,1.4e+07,0,0,0
"005044061","02",0,0,0,0,0,1e+06
"005094097","01",0,0,0,2400000,0,0
"005014007","04",0,0,0,3200000,0,0
"005084081","01",0,0,0,0,0,5e+06
"005044060","01",0,1e+06,0,1500000,0,1500000
"005044059","01",0,0,0,14700000,0,0
"005014001","01",0,0,0,2400000,0,0
"005014005","03",0,0,0,0,0,5e+06
"005014004","01",0,0,0,0,0,1e+06
"005014003","01",0,0,0,3e+06,0,0
"005024044","01",0,2e+07,0,0,0,0
"005024043","01",0,0,3e+07,0,0,0
"005044057","01",0,0,0,3130000,0,6e+06
"005024041","01",0,1.8e+07,0,0,0,0
"006011005","01",0,0,0,8200000,0,0
"006081050","01",0,9500000,0,0,0,0
"006011004","01",0,0,0,10800000,0,0
"006011004","05",0,0,0,1850000,0,0
"006051036","01",0,0,0,9600000,0,0
"006011005","05",0,0,0,2e+06,0,0
"006041034","02",0,0,0,0,680000,0
"006071042","01",0,0,0,0,0,3e+07
"006081046","05",14200000,0,0,0,0,0
"006081047","05",15600000,0,0,0,0,0
"006071041","01",0,0,0,24500000,0,0
"006041026","01",0,0,0,11920000,0,10150000
"006071045","01",0,0,0,1.4e+07,0,1.2e+07
"006041028","01",0,0,0,1.2e+07,0,0
"006041033","02",0,0,0,0,3800000,0
"006041032","02",0,0,0,0,5550000,0
"006071043","01",0,0,0,0,0,1.5e+07
"006041031","02",0,0,0,0,6e+05,0
"006041035","02",0,0,0,0,5700000,0
"006011002","01",0,0,0,0,0,2e+07
"006081052","05",0,1.2e+07,0,0,0,0
"006101057","01",3e+07,0,0,0,0,0
"006101062","01",0,21200000,0,0,0,0
"006131082","02",0,0,0,0,420000,0
"006131084","01",0,0,0,4800000,0,0
"006131084","02",0,0,0,0,3e+05,0
"006151093","01",0,9250000,0,3500000,0,4e+06
"006151094","01",0,1.2e+07,0,0,0,0
"006151095","01",0,8500000,0,0,0,0
"006131076","01",10200000,0,0,0,0,0
"006131078","01",0,0,0,0,750000,0
"006081049","01",1.5e+07,0,0,0,0,0
"006131085","01",0,0,0,7800000,40400000,0
"006131077","01",0,0,0,0,0,1.5e+07
"006141086","01",0,0,0,0,0,1.5e+07
"006031025","01",0,0,0,0,0,1e+07
"006131083","01",0,0,0,0,0,1e+07
"006031020","01",0,0,0,0,0,1.5e+07
"006051037","01",0,0,0,9160000,0,0
"006131081","02",0,0,0,7e+06,4440000,0
"006071044","01",0,0,0,0,0,1.5e+07
"006141087","01",0,0,0,0,0,1e+07
"006121075","01",0,2.2e+07,0,10920000,0,8500000
"006011001","01",0,0,0,15700000,0,0
"006052034","01",0,0,0,0,6500000,0
"006092055","02",0,0,0,0,4500000,0
"006042028","02",0,0,0,1500000,0,5e+05
"006162096","01",11080000,0,0,0,0,0
"006162098","01",14600000,0,0,0,0,0
"006082048","03",0,9500000,0,0,0,0
"006082050","08",0,0,0,2800000,0,0
"006152093","01",0,0,0,2e+06,0,1e+06
"006012003","01",0,0,0,0,0,1.3e+07
"006012002","01",0,0,0,0,0,14600000
"006022006","09",0,0,0,11800000,0,0
"006052033","01",0,0,0,3600000,0,2e+07
"006112064","01",0,0,0,7800000,0,0
"006012005","01",0,2.9e+07,0,0,0,0
"006162097","01",99600000,0,0,0,0,0
"006032012","01",10200000,0,0,0,0,0
"006042029","01",0,0,0,0,0,1e+07
"006102056","01",0,0,0,0,2500000,0
"006152092","01",0,0,0,1.2e+07,0,0
"006112065","01",0,0,0,22500000,0,1e+07
"006122075","01",6e+06,0,0,0,0,0
"006132077","01",16650000,0,0,0,0,0
"006142082","01",0,7e+06,0,0,0,0
"006142084","01",23400000,0,0,0,0,0
"006122068","02",0,0,0,0,4800000,0
"006122067","01",0,0,0,15200000,0,0
"006122074","01",0,0,0,0,0,1e+07
"006062039","01",0,0,0,6200000,0,1e+07
"006032023","05",0,0,0,7720000,0,4e+06
"006102059","01",0,0,0,0,0,1.5e+07
"006042026","01",0,0,0,0,0,1e+07
"006072045","01",0,0,0,16600000,0,5e+06
"006072043","01",0,0,0,33200000,0,0
"006122069","01",0,0,0,0,0,2e+07
"006132078","01",0,0,0,0,0,1.5e+07
"006122066","01",0,0,0,0,0,1e+07
"006162100","01",0,0,0,0,0,1.5e+07
"006152095","01",0,0,0,2.2e+07,0,0
"006062038","01",0,0,0,0,0,1e+07
"006032022","01",0,0,0,0,0,1e+07
"006042027","01",0,0,0,0,0,1e+07
"006132076","02",0,0,0,0,15600000,0
"006162099","01",0,0,0,0,0,2e+07
"006132080","01",0,0,0,0,0,1.5e+07
"006032016","01",0,0,0,0,0,1e+07
"006072041","01",0,0,0,0,0,1e+07
"006103060","01",0,0,0,4200000,0,0
"006083046","01",0,0,0,1560000,0,0
"006033017","01",31500000,0,0,0,0,0
"006033020","01",0,0,0,3200000,0,0
"006143081","02",0,0,0,1800000,0,0
"006083049","05",14400000,0,0,0,0,0
"006123068","01",0,0,0,7500000,0,6550000
"006133076","01",0,0,0,4800000,0,8e+06
"006093052","02",0,0,0,10200000,0,8e+06
"006143088","01",0,0,0,8850000,0,8500000
"006123071","01",0,0,0,0,0,2e+07
"006133078","01",0,0,0,19100000,0,0
"006123074","01",0,0,0,0,7300000,0
"006043030","01",0,0,0,1.4e+07,5500000,0
"006053034","01",0,0,0,0,0,1e+07
"006033008","01",0,0,0,0,0,8e+06
"006043028","01",0,0,0,1.3e+07,0,0
"006043029","01",0,0,0,3e+06,0,0
"006143083","01",0,0,0,3680000,0,5e+05
"006133079","01",0,0,0,0,0,1e+07
"006033009","01",8400000,0,0,0,0,2e+06
"006033012","01",12720000,0,0,0,0,3e+06
"006033013","01",0,5e+07,0,0,0,0
"006153091","01",0,0,0,7800000,0,6400000
"006033007","01",0,0,0,0,0,1.2e+07
"006153093","01",0,0,0,8e+06,0,6500000
"006033006","01",0,0,0,0,0,1e+07
"006033010","01",0,0,0,0,0,1.3e+07
"006063040","01",0,0,0,10600000,0,7e+06
"006033015","01",0,0,0,8160000,0,9e+06
"006033014","01",0,0,0,9400000,0,9e+06
"006153092","01",0,0,0,0,0,9600000
"006033021","01",0,0,0,14100000,0,0
"006113063","01",0,0,0,0,0,1.5e+07
"006123075","01",0,0,0,0,0,1.2e+07
"006033016","01",0,0,0,0,0,1e+07
"006144087","01",21600000,0,0,0,0,0
"006144081","01",19800000,0,0,0,0,0
"006144082","01",19200000,0,0,0,0,0
"006084044","01",0,1200000,0,0,0,0
"006084045","02",0,0,0,0,160000,0
"006084045","07",6e+05,0,0,0,0,0
"006134079","01",0,1e+06,0,2200000,0,0
"006084041","01",0,1200000,0,0,0,0
"006034017","01",0,1e+08,0,0,0,0
"006024001","01",0,0,0,12360000,0,0
"006114065","01",0,0,0,12500000,0,0
"006114065","02",0,0,0,0,13200000,0
"006154091","02",0,0,0,0,0,15500000
"006114061","01",0,0,0,6100000,0,0
"006154092","02",0,0,0,7800000,0,0
"006104057","01",0,5e+06,0,0,0,0
"006154094","04",0,0,0,7500000,0,50000
"006044027","01",0,0,0,8400000,0,0
"006044028","01",0,0,0,8500000,0,5200000
"006034019","01",12320000,0,0,0,0,1e+07
"006134080","01",0,0,0,10900000,0,0
"006084047","03",0,0,0,11200000,0,0
"006084050","01",0,0,0,0,0,2e+07
"006084046","01",0,0,0,0,0,1e+07
"006104060","04",1.4e+07,0,0,0,0,0
"006034012","01",1e+06,0,0,0,0,0
"006034012","02",10800000,0,0,0,0,0
"006124069","02",1.2e+07,0,0,0,0,0
"006034013","01",0,9e+06,0,0,0,0
"006144084","01",1.8e+07,0,0,0,0,0
"006064036","01",0,1.2e+07,0,0,0,0
"006034007","01",0,0,0,14800000,0,0
"006034009","01",0,0,0,0,0,2.6e+07
"006124072","01",0,0,0,0,0,1.6e+07
"006034015","01",0,0,0,0,0,4e+07
"006104059","01",0,1.5e+07,0,9200000,0,6600000
"006054033","01",0,0,0,12400000,0,0
"006064039","01",18300000,0,0,0,0,2e+07
"006054035","02",0,0,0,0,8500000,0
"006104056","01",0,1.7e+07,0,2.3e+07,0,0
"006094053","01",0,0,0,0,0,8e+06
"006114062","01",0,0,0,0,0,8e+06
"006064037","01",0,0,0,0,0,1e+07
"006024002","01",0,0,0,0,0,2e+07
"006054031","01",0,0,0,0,0,1e+07
"006034018","01",0,0,0,0,0,2.5e+07
"007051021","01",0,0,0,2850000,0,0
"007051022","01",0,11500000,0,0,0,0
"007051023","01",0,0,0,1650000,0,0
"007051024","01",0,0,0,1300000,0,0
"007071032","01",0,6e+06,0,0,0,0
"007081059","01",0,0,0,1070000,0,0
"007111078","01",0,0,0,0,3e+06,0
"007121092","01",0,3200000,0,1500000,0,0
"007121094","01",0,7500000,0,0,0,0
"007201122","01",0,0,0,2750000,0,0
"007041013","01",0,3e+06,0,1500000,0,1500000
"007041015","01",0,0,0,1330000,0,1500000
"007071038","01",11950000,0,0,0,0,0
"007011003","01",0,0,0,1450000,0,1200000
"007011004","01",0,4500000,0,0,0,0
"007051018","01",0,0,0,2100000,0,0
"007071049","01",14050000,0,0,0,0,0
"007091064","02",0,0,0,1250000,0,0
"007091065","01",0,6500000,0,0,0,0
"007111081","01",3300000,0,0,0,0,0
"007111081","05",0,0,0,1180000,0,0
"007111082","01",0,0,0,0,0,4800000
"007111083","01",0,0,0,1320000,0,2500000
"007121087","01",0,2.5e+07,0,0,0,0
"007121088","01",0,6e+06,0,0,0,0
"007121092","02",0,0,0,0,1500000,0
"007131102","01",0,0,0,1450000,0,0
"007141109","01",0,0,0,917000,0,2500000
"007171118","01",0,4e+06,0,0,0,0
"007031007","01",0,7500000,0,0,0,0
"007071040","06",0,0,0,2400000,0,0
"007131097","01",0,0,0,90000,0,0
"007131098","06",0,0,0,937000,0,0
"007071041","01",11200000,4440000,0,0,0,0
"007071044","01",9e+06,0,0,0,0,0
"007071045","01",136960000,0,0,0,4500000,0
"007101066","01",0,7500000,0,0,0,0
"007101070","01",14845000,0,0,0,0,0
"007182119","01",0,0,0,1500000,0,0
"007142107","01",0,0,0,2200000,0,0
"007082060","01",0,6e+06,0,0,0,0
"007082059","02",0,7500000,0,2100000,0,0
"007042014","01",0,0,0,4100000,0,0
"007042012","01",0,0,0,1060000,0,0
"007042011","01",0,0,0,1218000,0,1500000
"007052020","01",0,5e+07,0,0,0,0
"007072032","01",0,0,0,2250000,0,0
"007112081","01",0,0,0,0,0,4500000
"007162111","01",0,7e+06,0,0,0,0
"007182116","01",11100000,0,0,0,0,0
"007072041","01",0,0,0,1850000,0,0
"007072044","01",0,0,0,1930000,0,0
"007122093","01",0,3e+07,0,0,0,0
"007072046","01",0,0,0,1350000,0,1900000
"007132097","01",0,1.2e+07,0,0,0,0
"007132099","01",0,0,0,2150000,0,0
"007202123","01",1e+07,0,0,0,0,0
"007102066","08",0,0,0,1220000,0,0
"007032006","01",0,2.5e+07,0,0,0,0
"007072038","01",0,1.5e+07,0,0,0,0
"007022003","01",0,0,0,1750000,0,0
"007122094","01",0,3.5e+07,0,0,0,0
"007122095","01",0,4500000,0,0,0,0
"007112078","02",0,0,0,1250000,0,0
"007122090","01",0,0,0,1450000,0,3e+06
"007112076","01",0,6e+06,0,2250000,0,0
"007112076","03",11800000,0,0,0,0,0
"007202124","01",0,1e+07,0,2600000,0,0
"007062028","01",0,7500000,0,2700000,0,0
"007023002","06",0,0,0,750000,0,0
"007023005","01",0,2e+06,0,1740000,0,2500000
"007053018","01",0,0,0,2750000,0,0
"007053018","03",0,0,0,2250000,0,0
"007103068","01",0,0,0,0,0,6e+06
"007123089","01",0,0,0,0,0,9e+06
"007133097","01",0,1500000,0,1350000,0,0
"007133098","01",0,0,0,2400000,0,1500000
"007093063","08",0,0,0,1050000,0,0
"007093064","06",0,0,0,960000,0,0
"007093065","02",0,0,0,1350000,0,0
"007093065","03",0,0,0,750000,0,0
"007063025","01",0,1.5e+07,0,0,0,0
"007073043","03",0,0,0,2170000,0,0
"007213124","01",0,0,0,1350000,0,2e+06
"007043010","02",0,0,0,1150000,0,0
"007163115","01",0,0,0,1450000,0,0
"007163114","01",0,0,0,1810000,0,0
"007163113","01",0,0,0,1810000,0,0
"007163112","01",0,3e+06,0,1210000,0,0
"007073028","01",0,0,0,3510000,0,5e+06
"007073030","01",27250000,0,0,0,0,0
"007103072","01",0,0,0,1350000,0,2500000
"007123090","01",13800000,0,0,0,0,0
"007073026","01",15600000,0,0,0,0,0
"007043006","01",0,0,0,750000,0,2e+06
"007073055","08",0,0,0,1400000,0,0
"007073051","01",0,6e+06,0,0,0,0
"007073051","09",0,0,0,2500000,0,0
"007073053","01",0,0,0,1690000,0,0
"007083056","01",0,0,0,850000,0,1e+06
"007083058","01",0,0,0,9e+05,0,750000
"007143108","02",0,0,0,2410000,0,0
"007073050","01",23420000,8500000,0,0,0,0
"007073049","01",0,1.6e+07,0,0,0,0
"007043015","01",0,1.2e+07,0,0,0,0
"007043013","01",10540000,7500000,0,0,0,0
"007073048","01",12080000,0,0,0,0,0
"007114073","01",0,4.5e+07,0,0,0,0
"007074049","01",14350000,0,0,0,0,0
"007044007","01",0,0,0,1250000,0,0
"007124083","01",0,0,0,1200000,0,0
"007124092","01",0,1.8e+07,0,0,0,0
"007154107","01",0,0,0,0,0,2.8e+07
"007154109","01",0,0,0,4500000,0,0
"007164115","01",0,2e+06,0,1e+06,0,0
"007034001","01",0,1e+07,0,0,0,0
"007044008","01",0,0,0,0,0,9e+06
"007044010","01",0,0,0,1640000,0,0
"007074032","01",0,0,0,0,0,6e+06
"007074043","01",0,0,0,1210000,0,0
"007104067","01",0,4800000,0,0,0,0
"007124095","01",0,0,0,1800000,0,2500000
"007144102","01",0,0,0,0,3500000,0
"007144103","01",0,0,0,2410000,0,0
"007144105","01",0,0,0,0,0,3600000
"007154108","01",0,3.6e+07,0,0,3600000,0
"007164111","01",0,1.4e+07,0,0,0,0
"007164113","01",0,0,0,1200000,0,0
"007214123","02",0,0,0,1350000,0,0
"007214124","01",0,0,0,1350000,0,0
"007214125","01",0,0,0,2100000,0,0
"007084055","01",0,0,0,1810000,0,0
"007084054","01",0,0,0,2410000,0,0
"007054016","01",0,0,0,2510000,0,4850000
"007074047","01",26300000,0,0,0,0,5e+06
"007054018","09",0,0,0,7e+05,0,0
"007124090","01",0,4.8e+07,0,0,0,0
"007194116","01",0,0,0,1060000,0,0
"007094065","01",0,2500000,0,2200000,0,0
"007094061","01",12300000,2500000,0,0,0,0
"007054015","01",0,7e+06,0,0,0,0
"007134098","01",0,2500000,0,1690000,0,0
"007134100","01",0,0,0,1190000,0,1e+06
"007064023","01",0,6e+06,0,0,0,0
"007084057","01",0,0,0,2100000,0,0
"008081082","01",0,0,0,0,3150000,5e+05
"008081085","01",0,0,0,0,0,2e+06
"008011007","01",0,0,0,0,0,10800000
"008011007","07",0,0,0,1150000,0,0
"008031033","01",0,0,0,2390000,0,0
"008031035","01",0,0,0,2925000,0,0
"008011002","01",0,2500000,0,5e+05,0,0
"008011002","02",0,0,0,0,5e+05,0
"008011003","01",0,7e+06,0,350000,4150000,0
"008011004","01",0,1500000,0,0,0,0
"008091108","01",16600000,0,0,0,0,0
"008091110","01",0,0,0,2500000,0,5400000
"008101113","01",0,0,0,0,1e+05,1200000
"008101113","02",0,0,0,0,1e+05,0
"008041046","01",0,0,0,0,0,1800000
"008091100","01",0,2700000,0,0,0,0
"008011001","01",0,1250000,0,1800000,0,0
"008011001","03",0,0,0,0,6e+05,0
"008011001","04",0,0,0,0,650000,0
"008011008","01",0,0,0,2395000,0,0
"008011009","01",0,0,0,1450000,0,0
"008101114","01",0,0,0,0,3e+06,0
"008091107","01",0,4200000,0,0,0,3e+06
"008081084","01",16382864,0,0,0,0,0
"008041046","02",0,0,0,0,5e+05,0
"008041046","03",0,0,0,0,758000,0
"008041049","02",0,0,0,0,850000,0
"008041050","01",0,0,0,0,0,1750000
"008041050","02",0,0,0,0,650000,0
"008021020","01",0,0,0,4e+05,0,0
"008021019","01",0,0,0,3650000,0,0
"008051066","01",11700000,0,0,0,0,0
"008051066","04",0,0,0,0,2e+06,0
"008071076","03",0,0,0,0,2100000,0
"008071076","04",0,0,0,0,2100000,0
"008071076","05",0,0,0,0,2100000,0
"008071076","08",0,0,0,0,2100000,0
"008071077","02",0,0,0,0,2e+06,0
"008071078","01",0,0,0,1530000,0,0
"008071078","02",0,0,0,0,2200000,0
"008071079","03",0,0,0,0,1500000,0
"008071080","02",0,0,0,0,3e+06,0
"008081081","01",10700000,0,0,0,0,0
"008091097","03",0,0,0,1464000,0,0
"008091096","01",0,0,0,0,0,2e+06
"008031039","01",0,0,0,0,0,5500000
"008021011","01",0,0,0,1540000,0,0
"008021015","01",0,0,0,4200000,0,0
"008041058","01",0,2800000,0,0,0,0
"008041056","01",0,2.1e+07,0,0,0,0
"008021017","01",0,0,0,4e+05,0,0
"008051067","01",11440000,0,0,0,0,0
"008081088","02",0,0,0,0,2e+05,0
"008021016","02",0,0,0,0,3300000,0
"008041053","01",0,0,0,0,2e+06,1e+06
"008021021","01",0,0,0,1950000,0,0
"008021024","01",0,0,0,1500000,0,0
"008051065","01",0,0,0,0,0,4e+05
"008021025","01",9000547,0,0,0,0,0
"008021030","01",0,0,0,1425000,0,0
"008041054","02",11148000,0,0,0,0,0
"008041055","04",0,0,0,0,3200000,0
"008051061","01",0,0,1e+05,0,0,0
"008051061","02",0,0,1e+05,0,0,0
"008051063","01",16746749,0,0,0,0,0
"008061073","01",0,0,0,1750000,0,0
"008091102","01",0,0,0,0,0,2e+05
"008031044","01",0,0,0,0,1200000,0
"008031045","01",0,0,0,2e+05,0,0
"008022012","02",0,0,0,0,3e+05,0
"008092102","01",0,0,0,1250000,0,0
"008092102","03",0,0,0,0,1200000,0
"008092102","04",0,0,0,0,1200000,0
"008092103","01",11200000,0,0,0,1200000,0
"008092104","01",0,0,0,2450000,0,0
"008092105","01",0,0,0,2650000,0,0
"008022012","03",0,0,0,0,2e+06,0
"008032037","02",0,0,0,0,6e+05,0
"008042051","01",0,0,0,0,0,3700000
"008022012","04",0,0,0,0,1e+06,0
"008022012","05",0,0,0,0,220000,0
"008092101","01",0,0,0,1045000,0,5e+05
"008022025","01",0,9300000,0,0,0,0
"008022012","06",0,0,0,0,91000,0
"008022014","01",0,0,0,3600000,0,0
"008022015","02",0,0,0,0,3e+05,0
"008022015","03",0,0,0,0,4e+05,0
"008022015","04",0,0,0,0,7e+05,0
"008022015","06",0,0,0,0,480000,0
