"ADDRESS","COL01","COL02","COL03","COL04","COL05","COL06","COL07","COL08","COL09","COL10","COL11","COL12","COL13"
"000073110","01",1,"3152","7491",3,3716327,47595924,3457926,41495112,0,3e+06,3457926,44495112
"000073108","01",1,"4113","2411",1,4527331,58827972,4270075,51240900,0,4500000,4270075,55740900
"000013031","02",2,"9314","4521",3,0,9e+06,0,9e+06,0,0,0,9e+06
"000013031","04",1,"2331","8010",1,550000,7100000,550000,6600000,0,5e+05,550000,7100000
"000013016","01",1,"9141","8010",1,150000,2300000,150000,1800000,0,5e+05,150000,2300000
"000013017","01",1,"4223","6420",3,750000,9e+06,750000,9e+06,0,0,750000,9e+06
"000013025","02",2,"9211","0130",3,0,7e+05,0,7e+05,0,0,0,7e+05
"000013008","01",1,"9211","0130",3,0,4e+06,0,4e+06,0,0,0,4e+06
"000013009","01",1,"8331","0140",3,120000,2500000,120000,2500000,0,0,120000,2500000
"000013010","01",2,"9211","0130",3,0,5e+06,0,5e+06,0,0,0,5e+06
"000013010","03",2,"9211","0111",3,0,5e+06,0,5e+06,0,0,0,5e+06
"000013010","04",1,"9211","0113",3,850000,2200000,850000,2200000,0,0,850000,2200000
"000043063","01",1,"9211","0130",3,4e+05,9e+06,4e+05,9e+06,0,0,4e+05,9e+06
"000043063","03",1,"9211","0130",3,6e+05,3500000,6e+05,3500000,0,0,6e+05,3500000
"000013040","01",1,"2320","8021",1,2700000,34900000,2512000,30144000,0,2500000,2512000,32644000
"000043051","02",1,"3231","8518",1,1775600,23307200,1615796,19389552,0,2e+06,1615796,21389552
"000043053","01",1,"5220","5211",3,250000,3e+06,250000,3e+06,0,0,250000,3e+06
"000043053","03",2,"9211","0130",3,0,3e+06,0,3e+06,0,0,0,3e+06
"000013006","01",1,"9211","0130",3,1500000,10500000,1500000,10500000,0,0,1500000,10500000
"000043054","06",1,"9314","4521",3,1850000,14800000,1850000,14800000,0,0,1850000,14800000
"001101082","01",1,"9211","0111",3,0,2500000,0,2500000,0,0,0,2500000
"001101082","02",1,"9211","0111",3,0,2500000,0,2500000,0,0,0,2500000
"001151112","01",2,"9211","0111",3,0,2e+06,0,2e+06,0,0,0,2e+06
"001081071","01",1,"9211","0111",3,0,5e+06,0,5e+06,0,0,0,5e+06
